"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"74"	13	56	3	0	0	2	9	0	10	0	22	0	6	0	5	9	0	0	28	0	0	1	0	2	0	17	2	0	0	6	17	0	0	1	2	42	10	16	0	0	3	0	0	1	0	0	1	23	0	0	0	0	0	14	0	0	0	0	3	16	0	0	0	9	0	13	0	4	0	6	0	8	10	0	9	0	34	12	2	9	0	0	1	0	0	33	0	0	0	3	0	0	0	7	0	53	0	0	0	0	0	0	13	25	0	0	0	0	41	0	0	0	13	0	0	0	0	0	2	0	0	1	1	0	0	0	0	13	0	19	23	0	0	0	0	0	1	1	0	0	0	0	5	4	0	0	0	1	0	26	11	3	0	0	19	0	7	0	17	0	3	6	55	3	9	0	0	0	1	37	0	0	19	7	0	0	0	27	0	0	0	0	2	0	20	0	9	22	34	1	0	0	0	3	5	5	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	24	0	38	28	0	0	14	35	0	0	3	5	0	5	0	0	0	0	6	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	4	0	0	3	2	0	1	0	0	0	0	0	5	4	0	1	0	9	0
"75"	37	0	9	10	0	23	0	5	0	1	6	0	1	0	0	21	0	0	3	2	0	5	0	2	16	7	4	0	0	0	25	0	0	0	0	0	62	1	0	17	45	0	23	20	0	2	0	11	0	0	0	0	0	1	1	1	0	0	0	0	0	0	14	15	0	1	8	0	0	0	0	54	13	0	11	0	3	1	1	34	5	0	9	0	0	28	0	0	12	2	0	7	0	3	61	32	0	1	24	9	0	3	3	13	0	0	0	0	12	20	0	0	26	14	0	0	8	0	8	0	0	5	0	2	0	2	0	4	0	18	0	4	1	0	0	0	10	12	1	0	0	0	0	19	0	1	5	0	1	23	62	2	9	0	7	7	16	0	0	0	4	6	4	1	20	0	0	0	3	25	0	0	23	0	0	0	0	12	0	0	14	0	6	0	0	0	0	6	11	13	0	0	0	26	0	43	7	0	0	0	0	0	0	17	0	0	5	2	0	0	0	0	0	64	0	19	8	1	3	10	1	1	0	8	3	0	3	0	0	1	0	0	0	0	3	0	12	0	0	0	0	0	0	0	24	20	0	0	0	0	0	0	0	0	0	8	2	0	40	0	18	0	20	0	14	9	4	0	0	0	0	0	27	0	0	0	32	0	0	0
"76"	120	0	90	0	0	2	1	0	0	0	26	0	2	0	0	19	0	0	1	2	0	7	0	0	1	3	56	0	0	0	15	0	10	7	0	0	26	2	0	0	21	2	10	12	5	0	0	14	0	0	0	0	0	1	0	0	5	0	1	0	0	0	18	8	0	7	0	0	0	0	0	1	77	0	4	0	0	5	10	7	2	0	0	0	0	1	0	0	0	26	0	9	0	19	5	19	1	0	26	0	0	46	9	2	0	1	0	3	3	9	0	0	1	1	6	0	0	0	3	0	0	0	0	0	0	2	0	0	17	10	2	0	15	0	0	0	0	3	7	0	0	0	47	13	0	2	2	0	0	21	3	0	0	0	68	0	22	0	13	0	5	18	94	5	6	0	0	11	4	47	0	0	10	0	0	0	0	2	0	0	3	0	1	0	0	0	15	5	8	2	2	2	1	17	0	13	1	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	42	14	0	1	3	6	1	0	0	35	0	8	0	0	0	0	1	0	0	29	0	1	4	0	0	0	1	6	2	56	0	0	1	4	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	10	0	0	0	12	0	4	0
"77"	0	8	5	2	12	12	29	0	0	14	14	6	0	0	0	24	0	0	51	0	0	0	0	1	1	8	10	8	0	0	79	0	0	10	0	2	5	1	0	0	23	0	21	11	4	0	0	15	0	0	0	0	0	11	30	1	2	0	0	32	10	1	2	4	0	1	0	9	7	4	0	13	9	0	0	0	16	4	0	9	15	0	0	0	0	2	0	0	0	35	0	4	3	109	6	3	0	0	0	17	0	5	52	21	0	27	0	0	4	17	4	0	13	0	0	0	0	10	20	0	3	1	0	0	0	0	5	0	0	0	6	0	0	0	0	0	4	3	0	0	0	0	8	83	0	0	0	0	0	107	3	0	0	0	0	0	17	3	17	0	7	4	2	10	9	0	0	0	28	6	0	32	20	0	0	0	3	57	0	4	0	0	4	0	2	0	7	3	29	5	2	0	0	10	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	37	30	0	3	4	0	0	1	2	4	0	12	0	6	0	15	0	0	0	0	0	2	0	0	0	3	0	0	0	10	0	0	0	0	0	0	68	0	0	0	0	1	1	0	0	23	0	1	0	9	0	13	0	0	0	0	0	39	0	0	0	1	0	18	0
"78"	5	1	0	1	0	42	3	0	1	0	2	0	0	0	5	36	0	0	2	3	4	6	0	0	7	1	36	0	1	1	5	0	2	2	0	0	2	6	0	26	31	0	8	0	0	0	0	4	0	0	0	0	0	4	7	4	7	0	11	1	5	0	27	0	0	2	0	57	0	0	0	13	41	0	5	0	28	0	6	24	30	19	3	0	0	2	0	0	0	1	0	3	0	7	8	16	0	0	0	0	0	0	20	5	0	1	0	0	7	0	5	8	0	0	0	4	0	4	0	0	0	0	0	0	0	43	0	8	0	4	6	12	0	1	0	0	3	1	16	0	0	0	1	13	1	0	0	0	0	18	6	0	0	0	0	17	28	0	4	0	3	5	19	11	8	2	0	1	0	62	0	0	22	0	0	1	0	66	0	0	3	0	19	0	0	0	9	22	14	7	2	0	5	7	0	15	1	0	2	0	0	0	0	2	0	0	0	11	0	3	8	0	0	3	0	20	58	0	28	33	2	0	0	0	40	0	0	0	22	0	16	14	0	0	6	0	4	0	0	0	4	3	0	0	45	0	0	0	0	0	0	4	12	0	0	0	0	0	44	0	0	3	0	0	18	16	0	0	0	0	0	0	17	0	0	0	0	0	1	0
"79"	10	3	7	64	0	14	0	0	12	1	10	0	5	0	9	11	0	3	2	3	0	4	0	27	1	8	15	1	0	0	1	0	1	1	0	0	5	12	12	0	12	1	20	0	12	2	0	12	0	0	0	0	0	1	30	0	0	0	1	12	9	0	1	2	0	0	1	28	0	0	0	0	18	10	0	0	14	5	0	25	0	0	0	0	0	3	0	1	0	0	0	0	0	1	12	10	0	0	3	0	0	31	23	26	1	9	0	7	10	11	0	3	0	0	0	2	5	0	2	2	0	0	0	0	132	0	0	0	0	0	7	4	0	0	0	0	11	28	0	0	0	0	0	6	0	0	0	0	0	20	11	1	0	0	8	0	23	0	4	0	1	23	13	12	5	0	0	2	3	9	0	0	8	0	0	0	0	9	0	0	4	0	2	5	0	0	0	18	10	25	4	0	0	15	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	50	10	0	43	16	9	17	1	1	8	0	1	0	0	0	2	0	0	0	7	0	42	0	0	0	0	9	4	8	4	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	3	0	0	0	20	0	4	0	0	0	1	0	20	0	0	0	22	0	4	0
"80"	10	5	0	7	15	18	0	0	0	10	3	0	18	0	2	25	0	7	59	0	0	8	0	12	8	2	10	0	0	0	7	0	0	4	0	4	16	1	0	0	20	7	20	9	4	20	0	23	0	1	1	0	0	8	0	3	1	0	0	0	1	0	1	10	0	20	0	17	0	0	0	9	3	0	21	0	9	14	0	24	2	0	0	0	0	54	0	0	0	1	0	1	0	0	22	13	0	0	0	0	0	11	17	10	11	10	0	0	7	36	8	0	0	2	0	0	0	3	13	0	0	0	0	0	0	11	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	33	32	20	0	0	0	0	25	28	1	0	2	10	0	11	0	8	0	9	0	25	4	1	0	0	0	1	31	0	0	40	0	0	0	0	48	0	0	0	0	9	0	0	0	31	69	0	33	26	0	0	6	5	30	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	39	43	0	0	28	42	0	0	0	1	0	1	0	0	0	0	12	0	0	4	0	3	0	0	0	0	26	2	0	3	5	0	0	0	0	0	4	0	0	0	0	24	4	0	0	1	1	0	0	4	0	0	0	0	0	5	2	28	0	0	0	5	0	0	0
"81"	0	1	20	6	0	49	11	0	2	1	4	0	0	0	10	10	0	0	12	0	0	0	0	0	5	3	12	0	0	1	1	0	1	0	0	0	30	42	0	0	36	5	14	10	1	22	13	18	0	0	0	0	0	2	1	0	4	0	19	0	0	10	21	4	0	12	1	0	0	0	0	9	23	0	10	0	16	21	1	1	3	2	0	0	0	5	0	1	0	0	0	0	0	13	13	58	0	0	3	0	0	0	8	3	0	10	0	1	32	9	2	0	3	0	0	0	0	9	7	4	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	13	0	0	0	0	3	6	1	0	3	0	10	30	12	0	0	0	6	0	73	0	2	1	0	2	37	14	41	0	0	0	4	12	0	3	6	0	0	0	0	58	4	0	2	0	1	0	0	0	3	25	21	2	0	0	3	33	0	4	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	17	0	13	93	0	20	5	40	0	0	1	3	0	17	0	0	0	4	0	0	0	0	0	19	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	12	0	6	0	0	9	2	0	14	0	0	1	0	0	1	17	19	0	0	0	9	0	0	0
"82"	32	9	1	7	6	2	0	0	2	0	29	12	21	0	34	7	0	0	29	17	1	10	0	0	0	2	9	0	0	0	12	5	6	0	0	1	32	17	0	1	16	4	35	11	5	2	5	41	0	0	0	0	2	41	21	0	12	0	0	0	0	0	1	0	0	19	5	0	11	1	0	3	42	0	22	0	4	16	0	93	0	0	0	0	1	6	0	9	0	0	0	0	0	9	16	19	0	0	0	5	0	10	28	53	8	5	2	4	8	19	0	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	14	24	0	0	0	1	9	0	0	0	0	0	36	8	14	20	15	0	0	45	13	0	0	0	9	2	90	0	45	17	48	1	5	1	0	0	2	0	11	27	2	0	7	1	0	0	0	24	32	0	2	0	10	12	0	0	23	29	12	11	0	0	0	30	0	14	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	22	49	0	0	4	3	0	0	10	0	0	7	0	2	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	3	0	2	0	11	0	0	0	0	0	0	0	21	6	3	0	3	10	1	0	72	0	0	0	0	0	0	0	8	1	0	0	20	0	6	0
"83"	12	3	0	0	0	22	16	0	0	0	1	1	1	0	1	19	0	0	14	1	0	9	0	3	45	2	21	0	0	0	17	0	5	3	1	0	20	0	0	0	36	0	16	9	0	0	0	9	0	2	0	0	0	2	10	0	0	0	0	0	6	0	12	5	0	58	0	0	0	0	0	8	36	0	15	0	2	15	2	121	0	2	1	0	0	1	0	0	0	0	0	5	0	4	16	10	0	1	0	0	0	0	15	1	0	0	0	0	3	18	22	0	0	0	0	0	0	0	21	0	0	9	0	0	0	0	0	0	0	13	10	4	4	0	0	0	9	0	3	24	0	0	0	8	0	11	3	0	4	35	17	0	0	0	63	57	28	0	48	0	0	0	30	3	6	0	4	0	12	43	0	1	72	0	0	1	0	9	0	0	1	0	18	0	10	11	9	34	4	5	3	0	3	4	0	4	0	16	0	0	0	0	0	0	0	0	0	6	2	0	3	0	0	26	0	81	28	0	0	5	6	0	8	0	3	0	0	0	1	0	14	2	0	0	1	0	4	0	0	0	3	0	2	19	14	0	0	0	1	0	0	13	0	0	0	0	6	4	0	0	3	11	0	0	22	2	2	0	0	20	1	0	7	0	0	0	20	0	25	0
"84"	0	0	94	0	59	78	2	0	0	0	8	1	14	1	14	25	0	1	61	16	0	9	0	0	53	0	6	0	0	6	0	2	0	0	0	2	0	13	0	0	32	1	1	6	2	0	0	23	0	1	0	0	0	2	1	0	0	0	4	0	0	0	14	2	0	1	0	0	0	1	0	1	4	0	40	1	8	7	2	51	3	0	1	0	0	0	0	14	1	0	0	18	0	10	20	44	0	0	0	0	0	0	16	10	0	20	0	0	7	2	0	2	20	0	2	0	0	13	1	0	0	0	0	0	0	3	0	3	0	31	3	5	0	0	0	0	5	1	0	1	0	0	4	10	0	0	2	2	0	32	6	71	0	0	13	0	40	0	4	0	1	13	8	8	5	0	4	0	10	8	2	0	33	0	0	0	0	13	0	0	2	0	52	0	0	0	1	0	1	3	0	0	0	3	0	3	27	1	0	0	0	0	0	0	0	0	0	5	0	3	0	40	0	2	0	19	23	0	2	3	2	0	1	4	63	0	1	0	0	0	24	0	0	0	13	0	5	1	0	0	0	1	0	0	13	1	0	0	0	0	1	0	0	0	0	0	36	1	2	0	0	3	0	0	1	0	43	0	0	0	0	3	4	0	4	0	1	0	2	2
"85"	37	0	13	25	0	10	22	0	1	0	7	3	1	0	0	12	1	0	19	2	0	1	0	6	1	12	0	0	0	0	10	0	2	0	0	2	56	1	0	11	10	54	19	2	0	16	0	6	0	53	1	0	0	1	0	0	0	0	0	9	0	0	8	0	14	1	0	5	0	0	0	1	19	1	8	0	38	2	3	9	5	0	0	0	9	8	0	2	0	0	0	0	0	38	1	5	0	0	0	0	0	0	24	67	1	19	0	0	1	0	13	0	0	0	0	0	0	4	0	6	0	5	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	4	13	0	0	1	1	0	29	42	0	0	0	8	0	6	0	29	0	0	2	3	7	6	0	1	0	6	36	0	1	13	0	0	0	0	8	0	0	0	0	0	0	0	0	1	28	2	24	0	0	1	0	0	3	8	1	7	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	31	2	0	18	3	21	23	0	11	13	0	1	0	1	0	1	0	0	0	15	9	2	0	0	0	0	7	0	0	2	0	1	0	2	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	5	0	0	0	0	2	0	0	7	0	0	0	1	1	4	0
"86"	2	1	0	85	0	2	0	1	0	0	64	0	16	0	0	10	0	0	1	0	0	2	0	5	16	1	6	0	1	0	1	0	0	5	0	11	46	1	0	7	32	20	12	3	0	30	0	30	0	0	0	0	0	3	0	0	16	0	7	2	7	0	4	0	0	0	0	3	0	0	0	0	54	0	31	1	15	7	0	1	1	0	0	0	0	34	0	0	0	4	0	3	0	24	5	100	0	2	17	0	0	0	10	22	0	69	0	21	2	4	10	0	1	14	0	0	0	4	12	0	0	12	0	0	0	0	0	7	0	5	9	1	7	0	6	1	0	13	3	0	0	5	0	5	1	2	0	0	3	64	7	0	0	0	10	0	17	0	39	0	6	0	14	12	24	0	0	4	1	18	0	0	0	0	0	0	0	7	0	0	0	0	14	14	0	0	1	6	11	17	0	0	0	40	10	14	3	0	0	0	0	0	8	0	0	0	0	2	0	0	0	23	0	2	0	8	77	0	0	0	1	0	1	1	16	0	0	0	0	0	2	0	0	0	2	6	6	0	6	1	0	0	0	0	12	0	0	0	0	0	0	2	0	3	0	0	11	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	15	0	0	0	5	0	1	3
"87"	39	0	50	25	121	6	5	0	0	7	1	6	0	0	0	3	0	0	38	7	1	0	0	0	0	23	11	0	0	0	6	5	1	22	0	0	13	15	0	0	7	5	23	11	16	19	0	6	0	0	0	0	0	15	1	0	0	0	0	0	0	0	4	14	0	0	0	3	1	0	8	1	26	0	64	3	5	3	52	51	0	3	0	0	0	6	0	2	0	0	0	0	0	27	0	0	0	0	0	0	0	10	26	31	0	11	0	22	25	3	57	9	8	0	0	0	5	12	0	0	0	0	0	0	0	0	0	1	0	0	9	4	3	0	0	0	3	7	1	0	0	4	6	41	17	0	9	0	2	23	2	0	0	2	23	0	1	0	22	0	1	23	116	0	60	0	0	0	8	27	0	0	5	0	0	0	0	2	0	0	0	0	10	1	0	0	1	23	3	4	0	0	1	11	2	35	32	0	0	13	0	0	0	0	0	0	0	7	0	0	0	0	0	19	0	5	13	0	1	15	15	0	0	6	1	0	15	0	0	0	0	2	0	0	0	0	0	0	0	31	0	10	0	0	1	1	0	0	1	0	5	0	0	0	0	0	3	1	0	0	0	50	3	0	16	3	1	0	0	0	0	0	28	4	0	0	9	0	0	0
"88"	3	33	3	2	0	14	1	0	0	0	14	0	2	0	1	20	0	6	21	0	0	47	0	0	4	20	21	0	0	0	1	11	44	22	1	0	28	6	0	1	73	3	2	3	12	1	0	9	21	1	0	0	0	3	0	0	9	0	0	1	0	0	4	7	0	15	0	10	0	0	0	2	26	5	9	0	8	1	0	81	9	0	0	0	0	0	0	1	0	12	0	5	0	7	7	10	0	0	7	0	0	2	24	36	0	16	1	4	23	0	1	0	0	6	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	3	32	0	0	0	0	1	10	0	3	0	0	0	13	8	26	0	15	0	0	38	4	2	2	0	30	0	47	0	5	0	16	0	12	18	2	0	0	0	6	10	0	0	109	0	4	0	0	23	1	55	1	8	3	5	0	0	0	8	5	1	7	14	17	30	0	5	0	0	0	2	0	0	0	23	0	0	0	0	0	0	0	0	0	11	0	8	8	0	2	9	6	0	1	27	46	0	0	0	2	0	0	0	0	0	18	3	8	0	0	0	0	0	2	0	1	0	0	0	47	0	0	0	0	0	0	0	4	0	1	0	2	0	0	0	4	0	0	0	0	0	0	7	5	1	0	0	0	0	9	0
"89"	18	11	0	21	0	30	16	8	0	0	19	6	20	0	0	2	0	3	18	0	1	35	0	6	1	0	1	0	12	0	0	0	1	25	0	10	64	7	0	2	24	3	76	0	7	1	0	8	0	1	0	0	12	14	3	0	0	0	0	2	0	0	25	2	0	9	1	0	0	0	0	0	0	0	3	0	5	14	4	90	0	1	1	0	0	24	0	6	0	6	3	119	0	0	0	19	0	0	0	0	0	35	10	6	0	0	0	0	6	0	0	0	56	0	0	0	0	0	2	10	0	0	0	0	2	1	0	0	0	9	10	15	8	0	0	0	5	0	0	0	0	1	5	14	9	1	22	0	0	30	28	0	0	0	34	2	29	0	1	2	0	3	9	4	3	2	0	0	0	14	26	0	14	0	2	0	0	19	0	0	0	0	28	4	1	0	6	10	25	13	0	0	0	43	0	0	6	1	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	13	0	24	14	0	14	10	33	0	8	0	9	0	4	0	0	0	0	10	0	0	35	0	19	10	0	0	7	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	37	0	37	4	0	1	0	0	39	0	5	5	0	0	0	20	19	0	0	0	16	0	13	0
"90"	51	3	0	0	0	30	13	0	0	1	46	0	0	0	0	0	0	16	16	0	1	0	26	0	0	2	4	0	0	0	11	0	6	17	0	0	82	0	0	0	44	0	15	16	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	7	1	10	0	0	0	6	16	0	25	0	38	0	0	19	0	0	0	0	0	2	0	24	0	0	0	0	0	25	4	84	2	0	5	2	0	1	21	27	0	11	0	1	0	0	12	2	3	0	1	0	3	0	11	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	0	5	2	5	5	0	22	0	0	19	12	0	2	0	62	0	3	0	4	0	6	0	26	3	6	0	0	0	13	4	0	0	6	1	0	0	0	10	0	0	16	0	3	0	8	0	2	28	52	4	0	0	3	10	1	14	6	0	0	0	0	0	0	0	13	3	0	27	0	0	0	0	0	13	0	7	4	0	0	69	0	0	0	2	2	0	0	0	0	0	0	1	0	0	29	0	0	0	0	0	0	0	12	0	17	2	0	0	1	0	0	6	0	0	0	0	5	0	0	0	0	1	0	0	5	8	0	7	0	0	0	0	9	0	0	0	11	0	1	0
"91"	4	29	5	2	1	62	0	0	0	4	23	1	0	0	1	0	0	0	29	5	0	0	0	1	11	0	2	0	1	0	6	0	18	4	0	36	38	3	0	6	32	0	4	58	2	10	0	33	0	0	0	0	0	40	6	0	3	5	0	2	0	4	0	14	0	3	0	0	0	1	0	0	42	0	46	0	17	11	1	26	0	6	0	0	0	2	0	1	0	8	0	0	0	14	30	16	0	0	0	1	0	6	40	4	0	5	0	5	0	47	2	0	11	0	0	0	0	0	0	0	0	19	0	0	0	4	0	4	0	0	41	26	29	0	0	0	50	0	22	0	0	0	0	25	39	0	1	0	1	11	9	0	0	0	9	1	18	0	65	0	9	4	13	12	3	0	0	0	2	13	0	0	11	0	0	0	0	5	8	0	1	10	8	1	0	0	1	7	11	5	6	12	0	2	0	3	60	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	23	30	0	8	54	9	0	1	14	1	1	0	0	10	0	2	0	0	0	1	0	2	16	0	0	0	1	0	0	51	0	0	0	0	0	40	42	0	0	0	0	0	3	0	0	23	0	3	0	15	2	9	0	0	12	0	0	9	0	7	0	8	0	0	0
"92"	34	0	1	1	0	14	0	0	0	0	32	0	0	0	0	0	0	0	3	5	0	9	0	1	13	0	8	0	0	0	2	0	0	1	0	16	38	3	0	0	4	0	0	0	16	28	0	8	0	3	1	0	0	0	0	0	0	0	0	0	0	6	1	0	0	1	2	0	0	0	0	12	6	0	3	0	30	1	0	39	29	0	0	0	0	1	0	1	0	8	0	10	0	9	1	25	0	0	0	4	0	0	1	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	36	1	0	0	1	0	1	0	6	13	0	0	0	0	16	1	1	0	0	0	0	0	11	9	0	10	0	0	1	4	0	0	0	16	1	4	0	38	22	0	4	8	1	3	0	0	0	3	31	0	2	3	0	0	0	0	16	0	0	1	0	1	3	0	0	10	8	5	4	0	0	0	6	0	37	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	24	27	0	0	2	18	0	0	0	9	0	0	0	0	0	0	0	0	0	13	0	12	0	0	0	0	0	1	0	9	41	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	10	8	0	9	0	0	9	0	0	0	0	2	2	0	0	8	0	0	0
"93"	1	0	88	10	0	93	19	0	0	0	31	13	20	0	0	13	0	10	15	0	0	0	0	0	32	5	32	0	0	0	9	0	0	0	0	0	19	7	0	0	17	1	4	87	0	1	0	62	0	2	0	0	0	3	2	2	2	0	0	48	15	0	0	1	0	10	0	5	1	0	6	15	2	0	1	2	0	27	1	22	17	3	1	9	0	0	0	2	0	0	0	6	0	3	2	43	0	0	0	0	0	4	67	18	0	33	0	6	2	0	0	0	0	0	0	0	1	0	16	7	0	0	0	0	8	0	0	1	0	3	1	0	0	0	0	0	6	0	0	0	0	0	0	36	1	0	0	0	27	19	1	0	0	0	18	0	10	0	2	0	2	51	1	38	19	20	1	1	3	39	0	0	2	1	0	0	0	29	6	0	0	0	11	16	0	0	2	68	52	28	0	0	0	21	0	66	4	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	2	0	18	20	33	0	7	10	0	4	0	6	0	0	0	0	0	28	11	0	0	3	0	37	0	0	0	0	7	0	0	2	20	0	0	0	0	2	0	0	0	0	2	4	2	0	0	0	2	3	0	5	0	2	0	0	0	0	0	17	1	1	0	16	0	1	0
"94"	3	10	6	0	7	28	1	0	2	1	2	1	1	0	11	9	0	45	23	0	0	0	0	2	3	0	14	0	4	0	7	0	6	4	0	0	4	0	0	1	9	0	15	10	2	4	0	6	0	0	0	0	0	12	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	13	0	0	0	6	8	0	0	0	0	0	3	0	35	0	0	0	2	0	0	35	4	0	0	8	0	0	0	25	32	0	29	0	4	1	0	2	0	9	0	0	0	11	3	2	0	0	1	0	0	0	0	0	0	0	3	2	0	1	0	0	0	1	0	0	0	0	0	2	5	0	0	11	0	0	5	3	4	0	0	11	0	90	0	5	0	0	0	11	2	39	0	1	0	7	10	0	0	11	0	0	4	0	11	15	0	11	0	19	0	13	0	3	16	8	0	0	0	0	30	0	11	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	18	0	14	2	0	3	5	27	0	0	0	4	0	4	0	0	0	8	0	0	0	4	0	1	0	0	0	8	18	16	3	2	0	0	0	0	0	0	0	0	1	0	0	17	1	0	0	1	8	0	0	6	0	1	0	0	0	0	0	21	0	0	0	0	3	0	0
