"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"124"	25	2	0	10	23	0	0	4	28	0	0	101	0	0	16	1	0	0	0	0	6	73	0	0	0	10	2	17	19	1	0	2	0	0	19	0	2	6	2	0	0	0	3	48	0	0	0	5	0	6	3	20	0	0	0	11	28	1	2	0	60	42	6	10	1	0	15	9	0	0	12	0	0	0	0	0	0	0	0	0	20	7	14	3	0	1	0	0	0	11	22	3	41	0	0	49	15	1	9	4	0	3	2	0	8	14	0	2	0	19	0	16	5	1	13	7	0	3	0	0	14	0	4	10	0	8	1	17	6	11	8	0	1	1	0	35	15	2	0	128	16	0	0	0	0	0	0	23	3	0
"125"	8	3	2	8	3	0	3	32	22	1	0	21	28	0	7	0	1	9	0	0	1	20	1	0	0	61	17	0	39	18	0	4	1	0	20	0	0	1	0	0	0	0	0	49	0	0	0	0	0	0	2	21	0	5	17	23	75	7	0	0	46	49	0	0	5	2	7	14	0	0	35	0	0	0	10	0	3	1	0	0	38	32	42	68	2	0	0	1	0	0	14	4	14	0	0	5	19	0	11	3	0	8	6	0	23	0	0	3	0	55	0	81	0	2	0	2	0	9	0	0	1	0	0	53	0	16	18	37	4	33	27	0	0	0	0	56	29	6	2	29	11	0	0	23	0	50	0	5	30	0
"126"	29	101	1	0	20	0	7	16	69	2	0	1	2	0	37	0	1	9	5	1	18	25	7	18	0	9	49	45	6	37	0	0	0	0	27	0	0	0	0	0	0	14	0	109	0	26	1	0	0	0	1	21	0	3	21	30	23	1	6	0	7	30	0	0	0	0	20	15	0	0	41	0	0	0	0	0	0	4	8	0	16	13	25	6	0	0	0	0	0	0	43	33	0	2	0	31	28	0	1	1	0	40	1	0	19	13	12	0	0	16	0	13	2	3	0	66	0	22	1	0	7	0	0	17	0	31	0	5	8	81	5	0	0	1	0	56	32	5	11	44	12	0	0	6	73	28	3	81	5	0
"127"	50	0	201	0	5	8	3	2	18	0	0	29	0	0	26	0	0	0	0	0	9	22	0	0	0	2	9	1	13	40	0	0	0	0	36	0	15	0	0	1	0	2	0	42	0	5	0	0	0	35	4	21	0	13	18	13	15	9	1	0	23	27	4	0	0	0	21	4	16	0	29	0	0	0	0	0	0	0	0	3	1	14	2	23	0	0	0	3	5	0	5	0	0	1	0	18	17	1	7	9	31	34	5	0	20	0	0	0	0	42	0	39	3	7	0	8	0	4	32	2	4	0	0	9	3	18	1	17	3	33	18	10	0	0	0	46	33	2	2	21	9	0	0	0	11	12	0	26	13	0
"128"	34	8	127	1	9	0	0	0	5	0	9	30	16	0	46	0	0	2	0	0	37	32	9	0	0	9	6	0	35	9	8	0	6	2	49	0	0	4	0	8	0	1	0	17	0	18	1	0	0	0	7	13	0	0	6	3	10	5	0	2	14	9	12	37	0	0	22	11	30	5	39	0	0	0	0	0	3	0	3	0	10	1	23	11	0	0	0	7	0	0	1	8	0	0	0	6	15	1	0	0	0	45	0	4	52	0	3	0	0	29	0	33	41	11	0	7	0	22	1	0	15	0	0	18	0	27	0	9	3	31	19	0	0	0	0	29	77	36	22	66	1	0	1	5	0	17	0	109	5	0
"129"	28	2	12	0	66	0	0	7	4	0	0	33	13	0	12	1	0	3	0	0	26	10	1	2	0	28	10	0	31	1	0	0	2	1	7	0	1	0	0	0	0	2	0	18	1	11	0	0	1	0	0	4	0	0	34	8	13	11	0	0	4	43	6	0	1	0	1	4	0	9	84	0	1	0	0	0	0	0	0	0	4	33	9	6	0	0	2	0	0	0	1	6	2	0	0	19	2	0	2	11	0	16	0	0	37	0	0	0	0	17	0	73	0	5	0	0	0	2	1	0	26	2	0	14	0	4	34	12	5	14	0	0	0	0	0	2	39	3	0	57	4	0	0	0	0	5	0	9	14	1
"130"	19	2	110	0	128	0	6	36	46	0	0	97	1	0	14	0	0	0	0	0	7	72	0	0	0	1	5	2	6	11	0	0	1	1	12	0	1	1	0	6	0	0	0	18	0	4	12	0	3	0	0	10	0	0	0	54	70	14	0	0	41	54	11	19	0	0	32	34	1	0	37	4	0	0	0	0	0	0	0	0	28	17	49	2	1	0	0	0	0	0	5	10	2	5	0	9	38	0	8	3	1	25	5	0	1	10	0	0	0	1	0	16	1	0	0	25	1	72	0	0	6	1	0	76	0	76	2	29	77	64	6	0	1	0	0	31	29	23	7	46	11	0	0	3	0	99	0	29	10	0
"131"	3	7	0	2	53	0	6	4	57	0	0	34	1	0	14	2	0	23	0	0	0	29	4	0	0	74	22	9	5	28	0	0	3	1	28	0	18	0	4	3	0	0	0	25	0	3	0	0	0	0	4	13	0	0	13	31	39	0	1	0	16	64	2	3	0	4	13	6	0	0	17	3	0	1	0	23	0	0	1	13	0	9	10	10	2	4	0	0	0	0	13	73	24	0	0	21	37	0	35	10	2	27	0	1	38	29	3	0	17	45	0	50	14	17	0	77	3	6	0	1	39	0	0	8	0	7	89	17	35	43	1	1	5	2	0	61	122	41	2	25	0	0	4	0	0	115	0	20	10	0
"132"	21	7	18	5	3	0	3	34	21	0	0	26	4	0	34	1	2	0	0	0	0	7	1	0	1	4	14	0	3	7	0	0	3	6	40	0	4	0	0	0	0	0	2	21	6	20	4	1	0	0	0	18	0	0	8	11	21	4	0	0	23	16	2	4	0	2	6	9	8	0	20	0	0	0	0	0	4	0	0	0	22	0	7	12	0	1	0	0	0	0	0	15	10	0	6	30	39	2	6	0	0	10	0	0	5	14	2	0	0	12	0	22	0	57	0	19	4	3	1	0	18	0	0	1	0	31	0	8	4	44	0	1	0	0	0	34	61	28	1	21	17	0	0	1	2	46	0	25	8	0
"133"	95	0	6	29	326	0	2	1	35	0	0	3	2	0	5	4	0	0	0	3	5	8	0	0	0	16	20	0	52	3	0	0	0	0	44	0	3	2	0	0	0	1	0	64	0	29	1	0	0	0	12	54	0	0	0	13	9	5	11	0	20	11	1	1	0	0	18	12	2	0	27	0	0	2	0	0	0	0	0	1	1	12	37	25	0	0	0	0	1	3	5	4	6	1	0	27	3	2	11	0	0	14	11	0	6	0	3	0	0	14	0	32	1	13	0	7	0	0	5	2	8	0	0	1	0	68	0	43	9	95	3	0	0	2	0	18	35	7	3	45	0	0	0	0	0	18	0	28	26	0
"134"	21	30	3	0	271	0	3	50	8	0	0	19	30	0	8	0	16	0	0	0	33	8	0	0	0	40	24	0	20	16	0	0	0	7	32	0	0	0	7	0	0	0	0	35	0	28	2	0	0	4	0	6	0	0	4	14	19	10	0	0	27	138	8	0	26	2	7	19	0	7	8	0	0	0	0	0	48	0	0	0	0	40	8	4	0	4	0	0	12	0	17	6	14	0	0	60	21	0	5	3	0	31	0	0	7	0	10	0	0	11	0	25	1	1	0	11	0	10	6	0	22	0	0	63	0	0	0	6	40	57	1	0	0	0	0	43	61	49	24	43	0	0	0	0	0	33	0	39	43	0
"135"	32	3	174	0	57	0	0	0	27	2	1	20	5	0	40	2	3	0	4	0	18	22	1	1	0	9	11	0	38	48	0	0	0	1	6	0	2	0	0	0	0	1	0	32	0	19	0	0	2	0	0	1	0	0	0	52	73	13	0	5	57	10	23	0	45	0	2	6	4	0	17	0	0	0	2	2	13	0	3	3	21	28	15	10	1	0	0	3	0	0	14	14	11	0	0	21	7	0	4	17	0	39	0	0	14	0	1	8	0	14	0	98	0	0	0	2	0	6	0	0	12	0	0	4	0	20	29	1	15	31	28	5	0	0	0	50	45	0	16	17	0	15	0	1	0	35	0	101	25	0
"136"	22	0	984	17	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	41	2	11	1	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	10	0	0	0	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	10	1	8	1	0	0	0	0	3	4	1	0	1	0	0	0	0	0	0	0	0	0	0
"137"	17	1	76	0	278	17	17	20	35	0	0	23	8	0	6	0	0	21	0	0	10	12	1	0	0	7	3	21	44	6	0	0	0	2	8	0	0	2	0	0	0	0	0	42	44	1	1	2	0	0	0	62	0	11	0	30	50	13	0	0	8	3	1	1	0	23	0	20	0	0	26	0	0	0	2	37	0	0	5	0	14	2	40	49	1	0	0	0	1	0	8	11	4	2	0	29	14	0	18	0	1	27	3	0	28	0	0	0	0	13	0	68	26	6	0	3	0	21	0	1	1	0	7	2	0	2	7	22	1	26	17	0	0	0	0	46	75	30	3	58	0	0	0	1	0	46	0	25	3	0
"138"	18	17	33	4	18	1	19	0	8	0	0	13	1	0	19	1	0	0	0	0	6	46	10	0	0	1	46	0	16	3	0	0	3	0	2	0	0	0	3	0	0	0	1	44	0	1	10	0	0	36	0	12	0	0	18	12	4	0	0	0	28	40	0	4	7	0	10	4	0	0	21	0	0	0	0	0	0	1	0	0	10	16	12	2	0	0	0	3	7	1	2	6	1	0	0	44	26	5	24	0	0	33	7	0	4	5	8	3	0	15	0	8	0	59	4	7	0	25	0	0	0	1	0	20	15	16	0	23	5	19	2	6	0	0	4	47	7	6	0	39	1	0	0	5	0	12	0	82	12	0
"139"	17	0	35	10	243	0	0	0	17	0	0	40	5	0	31	0	0	1	0	6	0	26	0	1	0	3	5	0	6	14	0	0	1	0	35	0	0	4	2	0	0	0	0	40	17	8	12	4	0	0	0	26	0	6	2	4	4	4	0	0	53	47	7	9	0	0	0	12	11	0	33	0	0	0	0	0	0	0	26	0	14	1	30	0	0	0	2	0	0	0	9	17	0	0	0	11	15	0	6	1	2	14	0	0	36	1	4	2	0	26	0	5	0	11	0	3	3	0	0	0	3	0	0	36	0	7	0	20	1	10	29	0	0	0	0	26	1	0	7	10	14	13	0	0	0	1	0	58	13	0
"140"	10	1	40	2	34	0	0	40	22	0	0	39	30	12	43	0	0	20	0	0	26	59	0	0	0	6	1	10	14	4	0	0	1	0	71	0	0	0	0	0	1	10	0	18	0	41	26	0	0	0	7	3	0	0	5	14	59	5	0	6	27	74	34	2	5	1	22	19	0	0	145	0	1	0	0	0	29	0	14	3	5	13	10	22	3	0	0	6	7	1	12	4	7	0	0	2	4	1	1	1	38	39	0	0	7	0	6	0	2	4	0	34	1	5	0	48	0	4	0	8	3	0	2	9	0	13	0	64	5	75	55	9	1	16	0	63	145	4	1	106	8	0	0	14	0	7	0	19	0	0
"141"	66	0	85	0	109	0	13	16	35	0	2	8	0	0	53	0	0	11	0	13	32	13	0	0	0	12	32	0	16	41	0	0	1	0	23	0	21	0	0	10	0	0	0	27	0	4	5	2	1	0	6	35	0	0	9	29	61	32	0	0	7	42	2	0	2	0	24	9	7	0	15	5	0	0	0	0	1	0	14	5	14	9	12	8	0	0	0	0	0	0	0	6	26	3	0	70	58	0	9	0	1	16	0	0	1	1	2	14	0	28	0	38	30	11	0	7	0	2	0	14	53	2	0	15	0	10	0	5	17	50	12	0	0	5	0	62	63	4	10	21	2	0	0	15	0	15	0	123	38	0
"142"	25	0	76	30	45	1	1	11	27	0	0	21	16	0	17	0	0	0	27	0	2	39	0	1	1	24	63	0	20	28	0	0	0	0	26	0	0	0	0	0	0	1	1	9	0	10	13	0	0	0	70	19	0	8	0	29	43	19	0	0	170	27	2	2	1	0	14	15	4	0	12	0	3	0	0	0	22	0	1	17	4	29	11	12	0	0	0	12	0	0	7	16	27	2	0	41	4	18	0	1	6	22	18	1	1	0	0	0	0	30	0	46	0	2	0	5	0	27	0	0	2	0	0	7	0	5	14	0	3	54	12	0	0	1	0	92	33	0	97	32	14	0	0	0	0	66	0	73	0	0
"143"	4	36	3	3	26	3	0	4	18	0	4	9	2	0	30	4	0	0	0	0	5	50	1	0	0	33	35	0	22	45	0	0	3	1	24	0	36	14	2	0	0	0	10	37	0	1	0	0	0	1	1	31	0	12	41	24	22	0	0	0	5	74	3	11	22	0	46	7	1	0	35	0	0	0	0	0	0	0	0	0	7	56	38	7	0	0	0	0	1	0	2	20	19	0	7	3	6	18	8	0	0	34	0	0	10	0	0	0	0	13	0	13	2	2	0	17	0	6	0	2	1	0	0	0	0	13	0	8	5	32	27	0	2	1	20	42	39	25	5	12	14	7	0	0	3	1	17	56	9	0
"144"	38	9	15	7	0	0	13	24	3	9	4	37	17	1	92	0	0	2	0	0	0	16	2	0	0	6	22	5	98	10	0	0	4	13	18	0	2	0	0	0	0	0	0	94	0	11	4	4	0	0	13	38	1	1	4	7	90	1	0	3	21	46	5	4	19	5	1	29	0	1	58	0	0	32	0	0	0	0	0	0	69	42	46	55	0	0	27	0	0	8	3	11	0	0	0	104	26	0	0	1	9	0	1	0	45	1	15	0	0	5	0	25	0	10	0	36	4	11	0	0	0	0	0	15	0	7	0	44	4	78	58	0	0	4	1	45	29	5	0	32	0	0	0	3	1	45	2	44	46	0
"145"	19	24	9	0	27	0	20	29	8	10	0	26	1	0	34	0	0	0	1	0	11	10	0	9	0	41	22	5	10	7	0	0	0	0	2	0	0	0	0	0	0	0	8	33	0	3	1	0	0	0	0	51	0	2	28	19	23	34	0	0	36	32	8	2	4	4	13	43	22	0	37	0	2	0	0	0	2	0	1	0	26	12	6	2	0	4	0	0	1	0	2	15	0	0	0	35	10	0	0	0	3	8	1	0	8	14	0	0	0	14	0	59	5	8	0	18	2	11	1	0	0	0	0	9	0	43	1	64	2	9	0	0	0	0	0	108	32	35	19	2	5	3	0	0	0	17	0	50	23	0
"146"	55	4	126	0	8	2	6	78	3	0	0	7	0	0	23	0	0	11	0	0	10	25	3	0	0	57	38	0	26	8	0	0	0	0	24	0	0	0	27	0	0	0	1	23	0	2	2	4	0	0	1	52	0	0	0	22	13	2	0	0	32	113	27	26	4	1	12	16	0	1	41	0	0	0	0	5	0	0	23	0	11	0	15	3	1	0	0	0	0	0	27	5	11	1	0	9	7	0	2	4	0	37	1	0	33	3	4	0	0	0	0	51	0	7	0	38	0	5	0	0	0	0	0	3	0	11	0	3	17	29	2	0	1	0	0	25	79	22	9	30	0	0	7	0	0	41	6	107	10	0
"147"	2	7	6	3	96	0	0	0	6	3	0	4	1	0	46	0	0	9	0	2	5	9	5	0	0	12	1	0	14	15	0	3	0	0	23	0	1	0	5	0	0	0	0	28	9	32	1	2	0	0	0	11	0	1	1	18	61	41	0	0	63	15	19	18	0	0	5	2	5	0	41	0	15	0	0	0	0	2	9	0	0	5	7	1	2	0	0	0	0	0	9	14	3	1	6	44	15	20	1	1	5	18	25	0	8	0	7	0	0	20	0	8	1	1	0	43	4	0	0	0	22	0	0	36	0	24	0	0	2	12	3	0	0	0	0	10	19	1	33	20	16	3	0	0	0	24	10	45	3	0
"148"	18	0	830	8	82	0	0	17	13	0	0	11	0	0	24	0	0	6	0	0	6	4	2	0	0	3	8	0	36	0	0	0	0	0	71	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	34	12	0	0	0	5	12	15	0	0	0	0	9	0	0	28	2	0	0	0	0	0	0	0	0	22	32	10	1	0	0	0	0	0	10	0	10	22	0	0	1	18	2	0	0	1	5	0	0	1	0	0	0	0	32	0	17	3	0	0	30	0	4	0	0	0	0	0	6	0	25	0	0	1	5	4	0	0	0	0	16	3	0	15	29	5	0	0	0	1	7	0	16	1	0
"149"	25	3	35	0	4	0	15	6	49	0	2	41	17	0	67	0	0	2	0	0	9	5	6	8	0	18	33	15	134	24	0	0	0	0	59	0	0	0	20	0	0	0	10	13	1	12	1	0	0	0	6	10	0	1	8	6	48	0	0	3	61	48	1	3	2	0	8	31	2	0	26	9	3	0	0	3	1	1	0	9	1	11	24	61	1	0	8	0	0	0	28	1	12	0	0	99	8	4	1	0	0	53	0	0	11	0	0	0	0	11	0	18	0	1	0	10	1	18	0	1	31	0	0	48	0	2	1	26	20	54	1	0	0	9	0	62	9	29	3	34	1	0	0	2	0	27	0	106	1	1
"150"	10	1	65	0	150	0	1	1	4	0	0	70	1	0	24	0	0	4	0	0	22	14	2	0	0	11	3	2	38	12	0	0	0	0	11	0	0	0	0	0	0	0	0	48	0	3	2	0	1	0	0	6	0	0	3	0	62	9	0	0	40	31	4	2	0	0	18	28	0	0	71	0	30	0	0	0	1	3	0	15	16	13	63	11	2	1	1	0	1	0	20	21	0	3	0	41	19	0	9	7	0	31	13	15	1	11	2	2	0	34	0	53	0	5	0	21	0	0	0	0	52	17	0	3	0	25	0	0	5	53	11	0	12	0	4	20	26	9	20	12	15	0	0	0	0	4	0	29	15	0
