"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"74"	0	65	0	13	0	14	0	0	0	4	10	0	0	7	17	23	0	0	1	0	5	1	0	0	0	0	0	16	3	0	23	0	4	0	0	21	0	0	5	31	0	0	0	8	0	0	0	0	0	0	0	0	23	0	2	27	0	10	8	0	0	1	1	0	7	8	0	0	24	0	0	2	0	0	5	1	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	4	0	1	10	2	1	0	0	0	0	4	0	25	9	0	4	0	1	0	0	0	21	0	0	0	0	0	0	0	0	3	0	12	0	45	3	14	0	5	40	23	0	31	1	0	1	13	1	2	16	39	0	1	4	13	2	29	1	3	0	2	0	0	31	0	0	1	4	1	0	52	0	0	13	8	0	0	1	0	35	4	0	4	1	5	0	0	1	0	2	0	0	0	20	6	0	0	0	0	13	3	3	29	0	0	4	0	2	1	0	0	0	18	0	34	0	0	4	0	6	0	35	0	0	0	0	2	0	0	31	0	2	0	0	13	0	3	0	0	6	0	9	3	21	43	3	0	0	0	0	0	2	5	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	9	0	0	2	0	22	0	19	11	0	0	16	1	1	0	31	0	0	0	0
"75"	1	31	0	18	0	0	0	0	0	15	13	0	0	6	0	0	7	0	2	16	43	0	2	0	1	22	0	13	0	0	0	3	0	0	4	0	0	0	5	32	0	0	2	2	2	3	0	0	2	0	0	7	6	0	0	42	0	29	8	5	1	30	1	0	11	18	0	9	74	0	0	2	10	0	6	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	33	0	18	23	0	16	7	0	4	0	0	0	2	68	10	5	0	0	0	2	3	37	0	2	0	0	0	8	0	0	5	0	25	0	4	3	1	0	0	0	14	8	32	1	0	0	26	16	4	46	0	5	2	6	3	2	5	0	0	0	0	4	0	0	0	8	0	0	50	0	5	0	3	10	1	0	0	0	2	10	2	0	1	0	16	1	0	0	0	4	0	2	0	6	2	0	0	0	0	4	0	17	36	0	0	0	0	0	1	69	6	0	0	0	0	0	5	48	1	26	0	1	0	0	0	0	6	27	0	40	0	11	0	3	20	0	0	0	25	5	0	22	8	42	65	1	0	0	0	0	0	0	1	1	17	0	0	55	1	1	5	0	0	0	10	0	4	4	0	4	0	0	22	0	29	2	0	1	0	18	0	0	2	0	2	0	3	0	0
"76"	0	3	3	4	0	8	2	7	0	13	10	0	0	26	12	0	0	0	0	0	23	0	33	0	0	0	0	0	0	1	20	1	3	0	0	2	0	0	3	7	0	0	0	1	9	0	1	0	0	0	0	1	5	0	0	0	3	29	3	0	0	38	0	2	0	21	2	0	5	0	0	6	0	0	4	0	0	0	5	0	0	0	7	4	0	3	0	0	0	5	14	9	0	3	33	0	2	3	0	0	0	9	0	1	18	1	3	0	0	0	0	0	23	0	0	0	0	0	15	1	4	0	0	3	2	4	1	6	0	4	11	0	0	34	0	0	28	14	0	0	2	0	0	0	20	0	7	10	0	0	0	0	0	0	0	0	1	0	23	3	2	26	0	0	21	13	0	0	0	0	40	22	0	2	10	10	0	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	2	0	0	16	0	1	1	0	11	0	14	0	0	0	0	0	2	12	2	0	10	0	8	0	0	9	0	0	0	14	1	0	20	0	11	7	12	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	20	1	0	1	0	60	0	0	4	0	5	6	9	3	0	22	0	26	0	4
"77"	0	35	0	0	0	2	0	0	0	4	18	0	0	3	5	0	0	6	0	4	1	0	12	0	2	1	0	2	0	0	38	0	0	4	0	6	0	0	25	13	0	0	0	1	0	1	2	0	5	0	0	9	19	0	0	56	0	4	26	0	0	3	4	0	18	10	0	0	31	0	0	4	2	0	1	1	0	0	1	1	0	0	3	2	0	0	7	0	0	0	2	21	0	0	20	0	9	0	0	0	0	0	0	10	17	4	7	0	0	0	0	0	49	0	0	5	0	0	4	3	10	0	0	31	0	7	0	16	0	0	11	15	0	18	0	0	6	3	1	2	16	0	5	2	23	0	4	4	0	0	0	19	2	0	0	0	27	0	3	12	4	13	0	0	11	5	0	0	0	0	23	13	0	8	4	33	0	0	0	0	28	0	0	0	2	3	0	0	0	0	7	0	0	26	0	1	1	0	16	2	0	8	0	3	0	0	0	0	16	8	23	0	17	0	0	0	0	0	7	0	76	0	0	0	6	2	3	1	0	0	11	0	17	0	8	6	1	0	5	0	0	0	0	5	0	8	0	0	0	10	0	0	0	0	8	0	0	13	2	0	9	5	3	0	0	33	6	0	0	0	0	0	1	0	0	1	0	0	0	0
"78"	15	45	0	0	0	22	0	8	0	2	15	0	0	24	0	0	2	0	3	0	6	3	6	0	0	1	0	2	0	0	20	0	19	0	0	4	0	0	0	13	0	0	0	1	0	2	1	0	3	0	0	37	0	0	0	8	34	51	5	0	0	0	4	2	0	20	0	0	4	1	0	9	8	0	13	0	7	0	0	2	0	0	1	16	0	3	0	1	0	2	0	33	0	2	37	0	17	0	36	0	0	7	0	12	14	4	3	0	6	0	0	1	20	0	8	1	0	0	22	0	0	2	0	24	0	1	41	65	0	8	18	4	0	9	47	0	4	5	1	6	34	0	0	0	6	0	0	20	0	0	0	0	0	0	0	0	33	6	5	34	1	16	0	0	9	11	0	5	8	0	25	21	0	1	3	23	15	0	0	0	5	0	0	0	4	0	6	0	0	7	0	0	0	13	0	0	0	0	0	0	0	29	0	0	0	3	0	0	1	0	32	0	1	0	0	0	21	4	3	22	4	0	5	0	0	39	0	0	0	2	0	0	28	0	62	13	4	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	1	0	0	2	0	6	5	0	27	0	4	1	0	24	30	0	19	0	0	0	40	0	0	45	5	20	1	0
"79"	6	25	0	0	3	0	0	0	1	29	4	0	0	68	6	6	0	1	2	0	1	7	0	0	0	58	0	18	0	0	20	0	0	0	0	0	0	0	19	20	0	0	0	1	0	0	0	0	0	0	0	77	1	0	2	4	1	5	9	8	0	5	0	0	0	24	0	0	24	0	0	7	4	0	0	0	0	0	0	0	0	0	15	10	0	70	0	0	3	0	6	24	0	2	39	3	0	0	0	0	0	17	0	6	19	0	18	0	1	0	1	2	24	0	0	12	0	0	15	4	3	14	3	0	0	3	1	8	19	16	3	0	0	39	0	0	9	3	0	12	6	0	1	0	1	1	8	35	0	5	0	12	23	3	0	0	30	0	0	40	18	9	0	0	16	1	0	0	7	0	6	57	2	0	0	3	5	0	0	0	10	0	0	0	39	0	2	0	0	11	0	0	1	10	4	11	0	0	1	0	0	17	0	2	0	0	0	0	15	0	3	0	5	0	0	0	0	0	6	1	4	0	18	4	0	21	5	3	0	0	0	0	56	0	47	11	17	0	0	0	2	3	0	0	13	6	0	0	0	5	6	0	2	0	0	5	0	0	0	0	25	2	0	0	0	34	0	1	0	0	1	0	30	0	14	5	49	0	3	32
"80"	1	1	0	0	0	10	0	0	1	53	32	0	0	0	2	0	0	11	0	0	14	1	1	0	0	16	0	2	0	0	15	0	0	0	4	33	0	0	4	29	0	0	0	2	0	10	0	0	3	0	0	8	2	1	3	38	0	2	28	7	0	0	2	0	0	61	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	17	13	0	0	67	0	7	0	0	2	0	0	0	0	13	2	0	22	0	0	0	0	10	0	0	1	0	0	66	0	1	10	0	22	0	15	5	0	1	5	19	2	0	16	1	0	0	0	22	2	21	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	24	8	9	14	1	21	0	0	38	0	0	5	2	3	2	59	0	3	0	8	0	0	0	0	6	0	0	0	3	0	12	0	0	0	0	3	5	39	0	0	3	0	0	4	0	3	0	4	0	0	0	0	66	0	25	0	3	0	0	0	0	0	1	0	39	0	2	2	0	4	0	0	0	9	8	0	20	0	26	1	1	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	1	0	39	0	0	0	1	0	38	0	3	3	0	0	0	5	0	0	0	0	76	0	8	0	4
"81"	0	10	0	0	1	4	1	0	0	7	28	0	0	1	34	0	19	3	0	0	10	5	1	0	0	0	0	0	0	0	3	0	16	0	0	7	0	0	5	44	2	0	0	6	0	1	26	0	0	0	0	5	3	0	0	1	0	16	31	0	0	1	9	0	0	19	0	0	3	0	0	5	6	0	2	2	0	0	12	0	1	0	45	2	0	8	0	0	0	0	0	31	0	2	31	3	1	1	0	1	0	2	0	12	13	1	0	0	0	0	0	0	2	0	0	0	5	0	3	0	1	0	0	2	0	11	16	32	0	11	0	3	0	48	2	0	0	1	4	6	30	0	0	10	2	0	7	5	0	0	0	0	0	0	0	0	10	1	0	11	14	28	0	0	29	1	0	0	6	0	40	1	0	1	0	3	2	0	0	0	1	0	0	0	5	2	0	0	0	0	0	0	8	31	1	1	0	0	32	2	0	0	0	2	0	0	0	0	42	0	3	2	0	0	0	0	0	0	10	0	21	0	0	5	0	10	0	4	0	19	4	2	2	0	69	12	12	1	2	0	0	0	3	0	7	15	0	0	0	2	0	0	0	0	0	7	0	0	0	0	32	5	2	0	2	16	0	5	0	0	9	2	6	2	0	26	0	3	0	5
"82"	4	21	0	2	0	0	0	0	8	6	44	0	0	21	9	0	0	0	0	0	14	1	9	0	0	1	0	22	7	0	0	2	5	0	4	5	0	0	8	18	0	0	0	2	0	1	0	0	1	0	0	59	2	0	11	75	23	42	3	3	0	11	6	0	0	8	2	19	11	0	0	0	1	0	14	2	0	0	0	0	0	0	20	1	0	0	0	0	0	4	3	33	0	2	65	0	1	0	0	0	0	1	0	15	9	2	3	0	0	0	0	0	28	0	0	0	0	0	28	0	0	4	0	9	0	2	98	39	0	0	18	0	0	55	0	0	3	19	0	3	10	0	21	0	1	0	5	31	0	0	0	0	0	11	0	0	22	2	0	6	0	2	0	0	46	7	0	0	42	0	3	9	0	0	0	1	0	1	4	0	2	0	1	0	9	0	21	0	0	0	2	0	0	35	0	0	0	0	1	0	0	3	1	3	0	0	3	1	3	49	19	0	0	0	0	0	0	2	0	2	60	0	1	0	16	33	0	36	1	0	29	0	1	1	2	0	0	0	4	0	0	0	0	1	1	0	0	0	0	13	1	4	0	0	0	0	0	13	0	0	1	0	0	0	0	6	2	0	0	0	0	0	13	26	0	20	0	9	0	2
"83"	0	49	0	0	0	0	0	0	0	10	6	5	0	6	22	2	0	4	14	5	4	0	1	26	0	0	5	4	0	0	4	0	22	1	0	1	0	0	12	14	0	5	0	8	0	14	0	0	0	6	0	34	1	0	0	23	0	5	15	0	0	2	0	0	0	2	0	0	18	0	0	10	0	0	12	0	0	0	1	0	0	0	18	2	0	0	0	0	0	0	14	26	0	8	11	14	8	0	0	0	0	9	2	0	1	2	2	0	0	0	0	6	23	0	1	0	0	0	16	0	0	0	3	4	0	3	1	9	0	0	7	0	0	0	4	0	8	15	0	9	1	0	2	0	10	0	0	11	0	0	0	0	0	0	2	0	6	13	0	15	0	4	0	0	26	3	0	0	4	0	22	9	9	0	0	4	0	0	0	0	10	0	0	5	0	0	2	0	0	12	2	1	0	0	0	0	5	2	3	3	0	0	0	4	1	0	0	0	5	0	14	0	0	0	0	0	0	13	7	0	29	1	1	0	0	0	0	13	0	1	0	0	17	0	18	2	0	0	0	0	0	0	2	0	11	3	0	0	0	1	0	1	0	0	0	0	0	0	1	0	16	0	0	1	0	19	0	0	0	0	0	0	9	0	0	5	20	0	3	0
"84"	0	47	0	0	0	0	0	0	0	2	10	0	0	6	1	6	1	0	0	0	15	0	8	0	4	2	0	0	0	0	49	1	1	0	0	1	0	0	17	31	0	42	0	7	0	0	16	0	0	0	0	20	4	0	0	33	0	23	4	22	0	2	0	0	1	19	0	0	16	0	0	2	11	0	1	0	0	1	0	0	0	0	94	2	0	0	3	0	0	5	0	24	0	51	3	0	0	0	0	3	0	0	0	23	15	1	32	0	12	0	0	9	8	0	14	7	3	0	4	0	0	0	0	26	1	5	20	12	0	10	11	5	1	1	16	0	2	4	0	10	11	0	5	0	21	1	12	7	0	4	0	1	0	3	0	0	10	0	3	6	0	5	0	0	20	2	0	0	0	0	1	10	10	2	8	2	1	0	0	0	6	0	0	0	0	0	0	17	0	0	3	2	4	9	1	0	0	0	0	15	0	14	0	0	0	30	0	0	42	0	4	0	0	0	0	0	0	4	5	0	7	2	17	0	0	6	0	2	0	1	0	1	19	4	5	4	1	0	0	0	0	0	4	1	0	0	0	0	0	21	35	3	0	0	0	13	0	15	1	0	10	1	0	36	0	41	0	18	0	0	0	10	0	18	0	3	0	0	0	0
"85"	0	69	0	0	0	2	0	0	0	0	10	0	0	2	4	0	0	0	8	0	7	0	7	0	0	4	0	0	3	0	2	0	0	0	0	0	0	0	3	2	0	4	0	29	0	5	0	0	1	0	0	11	0	0	0	6	0	6	1	0	0	0	1	0	0	14	0	0	17	0	0	20	0	0	27	0	0	0	0	0	0	0	6	22	0	5	0	0	8	0	4	18	0	1	9	1	9	0	0	0	0	1	0	0	8	2	14	0	0	0	0	0	20	0	13	6	0	0	16	0	19	4	0	7	0	1	14	10	1	2	0	0	3	44	0	1	0	0	0	8	9	1	1	0	1	0	6	37	0	0	0	22	0	0	0	0	1	1	5	0	1	3	0	1	28	0	0	0	5	0	19	13	0	8	1	14	0	0	0	0	13	0	0	0	3	14	13	0	0	0	0	0	0	1	0	0	6	0	0	13	0	4	4	2	0	4	0	0	24	0	11	0	64	0	0	0	0	9	9	0	5	0	0	0	6	3	0	4	0	0	4	0	0	9	1	10	8	0	1	0	0	4	0	2	1	0	0	0	0	1	5	0	0	1	0	0	0	0	6	0	11	20	0	0	0	32	4	0	0	0	1	1	0	39	0	15	0	0	0	0
"86"	0	35	0	1	0	8	0	0	0	26	21	0	0	7	0	0	0	0	1	0	1	2	0	0	0	0	0	12	0	0	12	0	1	0	0	6	0	0	13	23	0	4	0	1	0	4	0	0	0	0	0	9	25	0	5	6	0	4	0	5	3	4	3	0	0	0	4	10	5	0	0	3	0	0	5	3	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	19	0	1	3	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	1	8	0	0	4	0	0	47	0	0	0	0	3	3	4	7	15	4	0	12	0	0	20	0	0	0	0	27	18	26	0	2	1	0	0	4	2	0	9	0	6	1	0	0	0	0	0	0	0	0	3	0	0	59	28	1	0	14	0	2	0	26	11	0	7	22	37	0	2	19	0	0	0	3	0	9	0	2	0	10	4	0	23	1	4	17	0	8	5	0	0	0	9	0	0	1	0	23	0	10	0	2	0	0	0	0	2	0	0	21	0	1	0	0	3	0	11	0	1	0	0	24	4	6	2	4	0	0	1	0	1	0	2	0	0	0	0	1	9	4	2	0	0	0	0	0	0	0	2	9	4	0	0	2	6	5	0	0	1	0	0	0	0	0	4	6	30	13	0
"87"	0	96	1	43	0	0	0	0	0	11	5	0	0	27	33	5	0	0	0	3	9	0	20	8	8	2	0	4	0	0	47	21	1	0	8	0	0	0	0	18	0	0	0	12	0	1	0	0	12	0	1	4	2	0	0	7	1	17	39	19	0	0	0	0	0	2	13	0	43	0	0	30	8	0	15	9	0	0	0	0	0	0	20	3	0	4	0	0	1	0	1	52	0	14	27	0	22	0	0	12	0	0	0	17	34	2	0	1	0	0	0	0	22	0	0	5	0	0	3	0	13	4	0	2	4	8	8	28	3	0	13	0	0	14	4	0	0	0	25	2	17	0	0	0	33	0	0	1	0	0	0	0	0	2	0	0	14	0	1	8	0	26	0	0	14	14	2	0	8	0	10	15	0	5	2	18	5	0	0	0	2	0	0	0	4	0	22	0	0	0	1	4	29	2	1	0	0	0	4	0	0	4	0	2	0	17	0	0	15	24	8	0	0	0	0	0	1	2	36	3	15	0	0	47	0	24	0	0	0	5	1	0	196	13	16	10	3	0	1	0	0	0	22	1	0	35	3	0	0	12	3	1	0	0	0	3	0	6	0	0	4	4	8	4	0	9	6	1	3	1	5	3	1	0	0	15	0	1	0	25
"88"	6	122	0	0	0	9	0	0	2	28	17	0	1	3	0	0	0	2	0	0	0	0	36	0	0	4	5	14	0	0	0	0	0	5	0	7	0	1	18	45	0	0	0	5	1	0	0	0	0	0	0	37	19	3	2	32	0	2	19	0	0	0	40	0	2	31	0	0	7	0	2	1	0	0	1	0	0	0	0	0	0	0	1	17	0	5	0	0	0	0	0	93	0	16	25	0	10	57	0	0	0	0	0	0	0	2	24	0	0	0	0	0	29	0	0	0	0	0	36	10	0	0	0	27	16	23	18	13	0	7	75	8	0	24	0	0	31	7	0	8	37	0	0	0	6	0	6	2	0	1	0	6	20	0	0	2	11	4	0	22	0	33	0	0	18	2	0	0	3	0	15	19	1	0	3	3	0	0	0	0	35	0	0	0	11	2	7	0	0	0	8	0	2	59	0	0	0	2	0	0	0	2	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	8	4	3	18	0	0	0	0	7	0	0	0	0	0	0	3	7	55	2	14	0	0	0	0	8	1	0	35	0	0	0	0	1	5	0	0	4	0	0	0	1	0	0	14	1	0	0	0	27	5	0	0	0	0	0	1	2	0	15	0	0	0	4
"89"	22	17	0	3	0	3	0	0	19	49	48	0	0	76	5	0	0	0	1	3	3	0	2	0	0	11	0	1	0	0	6	0	6	0	0	34	0	0	20	26	0	0	0	11	0	2	0	0	33	0	0	16	0	0	0	16	0	7	24	1	3	15	1	0	15	77	3	0	10	0	0	3	29	0	0	0	0	0	0	0	0	64	8	0	0	6	0	3	13	0	8	9	3	15	9	0	2	2	0	1	0	3	0	37	15	1	13	0	3	0	0	0	60	0	0	0	0	0	7	0	0	23	0	23	0	10	0	6	0	27	32	83	0	66	2	0	6	1	1	0	41	0	0	0	0	0	3	11	0	20	1	0	0	0	0	0	3	8	0	16	1	32	0	5	10	2	1	0	0	0	16	3	0	39	0	1	9	0	0	0	3	0	0	0	3	0	1	2	0	1	0	1	0	3	0	0	0	0	2	33	0	0	3	3	0	2	0	0	23	8	9	0	10	0	0	0	0	4	6	0	44	0	1	0	0	1	15	0	0	10	0	0	56	8	38	14	0	0	0	0	19	0	22	0	9	0	0	0	0	3	0	0	0	0	0	3	0	27	2	0	23	0	0	1	0	33	0	0	0	0	1	1	0	17	0	8	0	43	0	12
"90"	1	1	0	34	0	0	0	0	0	15	4	0	0	1	1	0	0	0	21	0	1	0	13	0	22	0	0	27	0	0	21	2	18	1	0	2	0	0	21	9	0	0	0	6	0	1	16	0	0	0	0	3	20	7	0	7	1	63	2	13	0	91	0	5	0	1	4	0	44	0	7	18	6	0	11	1	2	0	0	0	0	0	10	3	0	0	0	0	0	0	15	22	0	14	67	0	20	0	0	0	0	2	0	21	10	0	54	0	0	0	7	3	50	7	3	0	5	0	28	2	0	16	0	2	1	22	33	27	0	2	1	0	0	40	15	0	0	1	1	35	4	0	8	0	39	0	6	10	1	6	0	0	0	0	0	0	18	12	0	3	0	5	0	0	1	0	0	1	57	0	0	8	0	2	0	15	25	0	0	0	12	0	0	0	30	4	9	0	0	2	0	0	0	78	0	0	3	0	0	8	0	2	0	12	0	0	0	0	36	0	13	0	0	6	0	0	0	14	16	0	19	0	17	0	20	7	2	0	0	1	2	0	0	30	11	4	1	0	37	0	0	0	7	8	12	0	7	0	16	11	0	0	0	0	8	7	0	37	3	0	33	7	0	49	0	6	0	1	0	0	0	0	19	0	0	19	0	0	0	8
"91"	0	2	0	8	20	0	0	0	0	0	0	0	2	8	16	0	0	0	0	4	16	0	0	0	4	10	1	1	9	0	1	2	0	1	7	2	0	0	6	6	0	0	0	6	0	0	0	0	0	0	0	8	7	0	6	3	0	15	1	0	0	6	0	0	1	41	0	9	25	0	0	13	0	0	8	0	0	0	0	0	0	0	36	22	1	0	0	0	7	0	0	4	0	37	42	0	3	0	0	0	0	3	0	5	6	1	2	0	0	0	0	0	21	0	0	0	4	0	8	10	0	19	0	5	0	18	4	14	0	9	16	3	0	9	4	0	8	4	27	12	17	0	8	0	24	0	5	33	6	10	0	5	0	0	0	0	4	0	6	4	0	16	0	0	1	5	0	0	1	3	2	3	0	0	0	8	3	0	0	0	16	2	38	0	12	1	0	0	0	0	2	0	0	13	0	0	0	0	0	1	0	3	0	2	0	0	0	3	40	0	23	0	1	0	0	0	0	1	11	0	17	0	16	0	0	6	0	0	0	3	11	0	41	1	18	5	9	0	0	0	0	19	0	0	15	0	0	0	0	50	0	0	0	0	0	11	37	2	0	0	11	4	0	39	0	41	3	0	0	0	1	0	11	0	1	8	0	0	0	2
"92"	0	82	0	0	0	0	0	0	0	1	12	0	0	16	16	4	0	0	0	2	6	0	0	0	1	2	0	7	0	0	2	25	1	1	0	6	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	53	3	0	0	17	8	18	10	0	3	0	0	0	0	13	2	0	41	0	0	5	0	0	10	15	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	43	0	7	34	0	6	0	0	1	0	9	0	0	7	2	0	0	0	0	0	13	5	0	20	1	0	0	2	0	2	2	0	2	2	8	18	30	0	1	4	1	0	4	0	0	0	4	1	25	18	0	0	0	3	4	0	7	0	0	0	4	0	0	0	0	6	0	0	15	1	2	1	0	25	0	0	1	0	0	7	6	0	0	0	12	0	0	0	0	8	0	2	0	14	0	0	0	0	0	0	0	0	25	0	0	0	0	1	0	0	2	2	0	0	0	0	0	9	0	11	0	2	0	0	0	5	12	16	0	5	0	0	0	0	1	0	0	0	1	0	0	9	3	5	11	10	0	0	0	0	0	3	3	0	0	0	0	0	3	0	0	0	4	0	0	6	1	0	3	29	0	0	0	0	20	0	2	0	0	0	0	4	0	0	6	0	0	0	9
"93"	0	116	0	2	0	0	0	0	1	23	5	0	0	3	4	1	0	2	1	0	25	0	2	0	0	14	0	0	0	10	10	1	0	0	9	6	0	0	0	25	0	0	0	0	0	20	16	0	0	0	0	17	48	21	5	23	0	3	1	2	0	1	8	0	0	10	0	13	4	0	0	15	0	0	12	0	0	0	7	1	0	0	46	8	0	0	1	15	0	1	2	27	0	13	23	1	10	0	0	2	0	25	0	5	17	1	5	0	0	0	0	1	50	0	13	0	7	0	18	3	1	96	0	56	0	3	6	22	0	5	4	6	0	18	0	0	2	40	10	1	0	0	0	0	0	0	11	0	0	4	0	3	1	0	2	0	15	61	0	4	1	7	0	0	5	5	0	2	29	0	13	1	0	4	19	11	7	0	0	0	13	2	0	0	0	0	2	0	0	0	0	0	29	1	0	0	0	0	0	0	0	0	13	0	0	0	5	0	23	0	1	0	60	0	0	0	0	21	5	4	43	0	1	0	0	63	0	0	0	6	8	0	12	20	8	31	0	2	1	0	0	0	2	1	1	0	0	0	0	28	20	0	0	16	0	0	0	12	0	0	28	0	0	8	0	20	0	16	0	0	0	0	0	5	0	2	0	36	0	1
"94"	2	13	0	10	0	11	0	0	0	13	1	0	0	20	0	3	0	0	1	0	6	11	4	0	1	2	2	8	0	0	14	0	2	1	0	0	0	0	15	21	0	0	0	28	0	0	0	0	16	0	0	3	1	0	0	80	0	4	18	6	14	0	15	0	11	4	0	21	16	0	0	28	0	0	4	0	0	0	0	0	0	0	20	6	0	0	0	0	1	4	0	21	7	6	10	2	13	0	1	0	0	1	0	1	60	0	1	0	0	0	0	0	4	0	0	1	0	0	4	0	0	0	0	6	0	32	7	21	7	1	19	5	2	7	0	6	9	3	1	0	67	0	14	0	4	3	24	0	0	0	0	0	0	0	21	0	6	3	0	5	0	39	0	0	21	2	0	1	1	0	35	14	0	2	11	17	0	0	0	0	16	0	0	0	6	0	0	0	0	5	0	0	1	6	0	1	3	0	34	1	0	10	0	0	2	0	7	0	44	0	9	0	6	0	0	0	0	6	7	0	96	0	0	0	0	10	0	1	0	2	19	0	16	10	5	26	3	0	1	0	0	33	8	0	1	0	0	0	0	4	0	11	1	0	0	0	0	27	2	0	6	6	1	4	0	12	0	1	0	1	39	0	8	1	22	2	1	0	0	4
