"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"124"	0	31	0	2	11	0	0	0	0	2	0	14	0	0	8	4	0	0	47	0	8	13	8	2	4	0	8	0	24	22	2	6	0	10	1	0	0	0	0	1	74	7	1	0	7	8	33	157	0	0	0	0	3	1	0	1	18	0	38	12	0	16	0	3	2	0	3	46	0	28	0	0	0	3	14	14	0	0	0	20	1	14	0	0	12	0	0	0	19	1	6	0	42	19	0	0	31	0	81	0	32	1	26	0	42	9	0	0	5	4	0	7	7	0	7	0	9	2	24	16	29	18	16	0	0	10	0	21	0	8	0	1	0	20	56	56	0	5	0	4	2	0	0	18	9	1	0	1	23	8
"125"	0	8	0	7	38	0	0	9	0	4	3	8	1	2	38	0	0	1	18	0	0	1	6	0	0	0	3	0	9	13	0	3	0	1	10	1	0	0	1	0	10	5	0	0	0	33	7	69	0	0	5	3	25	0	0	13	3	21	7	18	0	11	0	0	0	0	0	28	7	55	3	1	2	7	3	39	3	0	3	36	0	40	0	0	2	0	0	2	72	0	0	0	18	19	0	0	26	0	41	0	8	1	16	1	4	41	0	0	0	35	0	0	26	0	0	0	34	4	0	4	43	18	28	0	0	8	1	11	6	38	0	0	0	25	67	40	0	0	6	3	12	0	10	8	27	33	0	3	3	5
"126"	10	32	19	90	19	0	0	0	0	2	0	11	44	0	61	32	0	3	8	0	0	8	22	20	0	0	7	0	4	17	0	20	0	6	29	0	0	0	4	0	6	6	0	0	1	0	5	80	0	0	0	0	55	7	0	15	2	0	11	57	0	19	0	3	3	20	0	95	4	21	0	3	1	7	4	25	18	0	32	93	1	35	0	0	0	0	0	3	33	1	0	2	13	80	0	0	49	1	21	1	0	3	28	0	4	12	0	6	10	32	0	0	1	0	0	1	39	2	1	16	20	34	9	0	0	4	0	2	0	0	0	3	0	5	38	56	0	0	11	13	18	13	1	11	25	69	0	2	1	19
"127"	0	19	7	0	4	12	0	0	28	0	0	26	17	0	4	1	3	0	12	0	9	0	6	41	0	3	12	0	4	6	0	2	0	1	3	6	0	2	0	0	39	2	0	0	27	0	47	15	10	0	0	0	32	0	0	0	1	0	3	8	0	11	12	7	0	0	5	26	77	48	0	0	0	36	12	15	0	0	1	34	1	24	2	0	0	0	0	0	24	10	0	2	4	24	0	0	31	0	89	1	3	0	36	1	9	7	0	0	5	5	0	0	0	0	0	0	0	101	4	9	26	69	30	0	0	3	19	0	15	35	1	10	0	1	77	52	0	0	1	9	15	0	2	21	25	38	0	0	25	11
"128"	0	0	0	15	34	12	0	0	0	0	0	70	4	0	21	0	0	0	59	0	8	19	8	0	34	0	5	0	1	29	0	11	58	1	15	4	0	0	1	0	98	2	0	0	12	7	21	52	0	0	0	0	58	3	0	23	25	0	12	41	0	20	0	3	0	5	0	4	12	58	0	3	0	2	2	2	0	0	0	20	0	36	0	0	0	3	0	0	22	11	0	0	56	17	0	1	67	37	41	3	1	0	40	38	9	24	11	1	0	50	5	0	42	0	0	0	4	1	1	4	81	4	33	0	0	52	1	1	3	24	0	11	0	8	120	48	0	0	20	35	0	0	0	85	13	19	0	0	1	8
"129"	0	3	6	6	4	0	0	1	0	0	0	16	0	0	25	0	0	0	50	0	3	11	5	0	2	1	1	28	2	12	21	84	0	31	15	7	9	0	0	2	17	45	1	0	9	2	12	67	0	0	2	2	3	0	0	2	0	0	16	31	0	0	0	24	0	0	1	31	46	55	9	8	2	23	1	91	0	0	0	91	0	11	0	0	2	0	0	39	28	2	0	17	4	45	0	0	4	0	5	35	13	0	64	11	14	12	3	0	0	24	3	0	6	0	0	0	2	4	0	6	11	30	79	0	2	16	1	88	1	35	0	36	0	9	10	37	0	0	12	38	6	1	0	32	8	98	0	4	2	0
"130"	0	43	11	32	36	0	0	0	0	19	0	19	0	0	5	0	0	0	53	0	0	45	30	0	0	15	6	0	5	4	0	9	0	3	4	4	6	0	2	1	74	16	0	0	23	14	49	62	0	0	0	10	21	0	0	29	19	0	0	17	0	30	1	0	6	0	8	49	2	14	0	6	0	46	0	38	0	0	7	33	0	21	0	4	0	1	0	0	6	10	0	3	5	10	0	0	26	1	40	11	12	0	22	24	5	39	0	16	0	7	0	0	54	27	0	5	2	30	3	0	36	20	0	0	0	20	4	5	3	8	0	6	0	11	19	49	0	0	0	5	35	2	0	23	42	76	0	1	11	49
"131"	0	0	20	41	25	0	0	0	0	0	3	41	8	0	8	0	3	18	4	4	0	6	0	1	0	0	43	0	10	51	1	2	0	9	1	5	0	0	8	1	29	10	3	0	19	0	47	31	9	0	0	0	24	0	0	27	1	0	0	13	0	21	0	1	1	0	0	65	10	70	0	0	8	5	25	22	0	0	28	15	0	17	0	0	0	0	21	9	46	5	0	0	2	13	0	0	14	4	42	0	0	0	39	0	0	8	0	0	4	5	0	0	15	7	0	0	0	0	3	1	89	23	32	0	0	8	3	6	14	37	21	1	0	11	5	51	0	0	19	4	0	0	0	21	6	14	0	3	14	3
"132"	2	59	2	11	24	0	0	0	0	22	7	51	13	2	9	0	0	0	11	0	0	5	7	8	0	1	9	0	6	33	3	29	11	4	23	0	0	1	6	7	52	37	1	0	5	0	18	76	0	0	31	7	31	3	0	7	0	0	26	4	0	7	0	0	0	4	0	7	57	31	0	0	4	9	9	17	0	3	3	11	0	7	0	0	17	0	0	12	50	2	0	0	0	30	0	0	23	15	65	0	20	0	14	32	1	13	1	2	22	15	0	0	0	0	0	0	12	1	0	0	26	15	41	3	19	9	24	1	5	4	58	5	0	11	44	7	0	0	10	49	24	0	0	13	36	10	0	1	12	26
"133"	0	14	0	26	51	0	0	0	0	10	0	11	1	0	0	1	0	4	11	0	0	8	0	0	1	0	15	0	16	9	0	2	0	21	9	0	0	0	60	20	25	2	0	11	9	0	14	60	0	0	0	0	38	0	0	0	46	1	0	49	0	24	0	5	0	0	114	15	69	57	0	13	0	5	0	12	0	0	2	30	0	2	0	0	0	0	0	5	53	33	0	0	34	22	0	0	41	2	131	0	52	3	8	0	2	98	25	0	3	24	1	0	4	0	0	4	16	4	3	2	52	17	32	0	1	6	0	0	0	2	0	0	3	0	13	50	1	0	1	15	0	0	0	58	17	17	0	0	8	0
"134"	0	9	0	0	21	0	0	0	0	0	0	69	1	0	40	0	3	0	7	0	0	1	11	0	1	13	24	8	0	10	0	2	7	8	12	0	0	0	8	7	54	13	0	0	1	0	14	52	2	0	0	0	14	5	1	32	2	0	6	2	0	45	0	9	0	0	0	84	15	0	0	3	0	14	0	26	10	0	7	19	0	6	0	0	6	0	0	0	4	8	29	0	0	41	0	4	38	5	5	0	4	2	17	2	6	16	7	0	0	10	10	0	17	1	12	0	8	0	0	2	27	33	4	0	0	17	5	4	0	2	0	24	0	18	46	77	0	0	0	6	1	5	0	14	52	8	0	0	4	11
"135"	1	3	5	8	25	5	0	0	8	2	4	12	0	0	13	0	0	0	4	0	0	13	0	0	2	0	28	9	2	0	0	8	0	6	23	0	0	0	11	0	10	21	0	0	24	0	44	17	7	1	0	0	42	0	0	5	9	0	4	5	0	38	0	14	11	0	8	14	4	22	0	7	7	13	2	35	0	0	0	8	0	19	0	0	0	0	0	1	14	2	0	0	2	5	0	0	14	2	45	2	11	0	6	0	5	9	0	8	16	11	0	0	2	0	0	0	1	1	8	10	29	7	21	0	27	40	10	1	18	6	0	6	1	8	0	38	0	0	2	16	1	9	1	8	18	12	0	1	31	25
"136"	5	115	0	12	15	0	0	0	0	2	2	22	0	0	1	0	0	36	6	0	0	28	2	33	0	0	0	1	4	16	0	21	1	3	26	0	0	0	7	1	40	9	0	0	0	0	7	36	0	0	0	2	19	0	22	1	24	1	1	11	0	4	7	0	7	0	0	29	4	81	2	1	0	6	2	0	0	0	3	8	0	20	0	0	1	0	0	13	30	0	0	0	8	6	0	0	29	18	24	1	11	0	3	0	4	33	0	0	0	9	5	0	1	0	0	0	3	0	1	2	80	0	8	0	0	5	0	6	2	12	0	0	0	0	40	18	0	0	0	14	0	0	0	16	32	41	0	0	5	1
"137"	0	39	0	0	166	0	0	0	0	0	1	11	22	0	23	72	0	0	24	0	1	0	8	4	4	0	1	0	41	0	0	1	5	1	38	6	0	0	6	7	37	34	0	0	28	19	5	48	5	0	0	0	21	0	0	0	23	0	8	5	0	5	0	25	1	0	2	20	38	4	0	0	0	5	29	11	0	0	6	4	0	21	0	0	15	0	0	0	37	0	0	0	5	18	0	0	24	3	21	12	44	4	23	17	13	6	10	0	1	16	0	0	0	0	0	7	0	7	21	0	71	29	6	0	2	27	5	0	1	0	1	17	0	14	29	38	0	0	3	8	2	0	0	2	10	24	0	1	28	2
"138"	0	3	0	0	4	0	0	0	1	0	7	3	3	0	5	2	0	6	5	0	1	11	8	0	2	0	2	0	9	2	0	7	0	2	26	0	0	0	8	0	8	11	0	18	27	0	22	44	0	0	0	1	24	4	0	3	10	0	7	13	1	24	0	0	0	0	1	17	35	30	0	0	3	33	1	31	6	0	10	20	0	5	0	0	2	0	0	2	39	31	0	0	0	61	0	0	22	0	14	1	16	0	32	13	6	14	0	0	12	9	0	0	1	0	0	0	0	19	8	10	51	3	16	0	20	9	12	0	8	12	0	1	0	51	130	41	0	0	4	9	2	0	0	26	27	6	11	1	29	15
"139"	22	67	0	2	0	0	0	2	0	11	1	62	0	0	1	0	0	4	19	0	6	20	8	0	0	0	17	0	15	4	0	11	0	0	2	1	0	0	7	0	50	5	0	0	1	1	22	21	5	0	0	0	37	0	0	1	6	0	13	17	3	14	0	16	0	0	0	50	23	69	0	2	1	1	12	12	0	0	9	5	0	16	0	0	6	0	0	30	49	13	2	0	0	3	0	0	26	7	72	2	13	0	38	2	10	2	1	0	0	40	3	0	11	0	0	33	0	0	0	5	33	5	46	0	1	2	3	3	12	0	0	16	0	12	23	71	0	0	3	1	0	0	16	10	27	31	0	6	20	2
"140"	3	48	1	3	11	0	0	0	3	8	0	39	21	5	25	0	0	1	7	0	0	0	66	0	10	1	6	26	2	0	0	7	1	12	22	0	0	0	30	0	115	3	0	0	75	1	7	36	0	0	0	2	37	0	0	10	3	0	8	46	8	13	0	24	0	0	0	73	11	88	3	1	0	44	0	23	0	0	0	33	0	39	0	0	20	0	3	2	16	17	0	0	11	34	0	0	54	10	57	0	10	0	109	0	12	27	0	0	0	19	0	0	1	1	0	1	0	1	14	0	31	27	44	0	0	16	30	1	6	3	0	68	0	4	15	7	0	0	1	11	0	0	2	31	50	106	0	0	17	5
"141"	0	2	5	1	3	0	0	29	1	0	0	32	3	0	0	0	0	0	2	0	0	8	7	6	0	0	15	0	0	2	0	40	1	0	8	0	0	12	7	0	61	3	0	0	2	0	6	14	0	0	6	0	25	0	0	1	1	0	0	29	0	0	0	1	0	0	3	7	51	19	0	0	0	11	2	6	0	0	0	20	0	15	0	0	5	0	0	0	41	0	0	0	1	11	0	0	38	0	18	0	10	1	11	1	0	29	3	0	14	58	0	0	0	0	4	0	1	0	0	1	90	8	4	0	2	16	6	41	0	1	0	0	0	1	32	38	0	0	1	43	8	0	0	14	8	5	3	36	45	21
"142"	39	0	10	112	11	0	0	0	0	0	0	56	0	0	15	0	0	0	13	1	47	0	0	0	0	0	18	0	15	10	0	11	16	22	8	0	0	0	10	1	26	2	0	0	15	0	57	70	0	0	0	0	35	2	7	2	2	1	1	16	2	0	0	24	0	0	5	45	35	20	0	0	19	20	7	5	0	0	1	22	0	31	0	0	0	0	0	0	37	25	0	2	31	39	1	0	59	6	13	1	16	0	91	0	13	3	24	0	13	77	0	0	1	8	0	0	0	7	0	6	67	2	34	0	0	1	4	4	8	17	0	15	0	45	6	7	0	0	21	6	4	1	0	34	31	69	0	6	31	5
"143"	17	14	1	5	19	0	2	3	0	0	1	48	0	0	10	1	0	1	30	0	2	50	4	8	4	0	1	6	0	50	0	5	8	5	22	0	0	2	20	5	69	9	0	0	39	0	44	73	0	7	6	9	22	1	0	0	4	0	1	40	0	0	0	0	1	0	0	19	18	1	2	0	17	16	0	68	1	0	0	11	3	48	14	0	78	0	0	1	80	0	13	0	15	43	0	1	66	16	31	1	1	4	40	0	27	7	3	1	6	21	0	0	1	0	0	8	0	0	0	16	69	99	4	0	3	1	2	8	5	0	0	2	0	14	13	72	0	0	1	47	5	0	0	30	22	51	0	21	14	0
"144"	0	0	41	178	52	0	0	1	0	0	0	27	0	0	5	0	0	4	16	0	9	51	0	0	0	0	25	0	4	6	2	17	0	7	4	5	0	0	5	2	41	13	0	0	5	6	12	28	0	0	0	1	26	0	0	0	2	0	4	27	0	2	0	15	27	0	1	35	16	42	0	0	9	4	0	17	0	0	1	5	0	3	0	0	6	0	0	3	64	1	0	0	7	28	0	0	14	1	23	0	19	0	14	16	5	21	0	2	17	16	0	0	13	0	0	0	11	2	0	0	87	3	40	0	0	16	0	10	0	5	0	0	0	4	10	38	0	0	0	7	0	0	1	6	2	6	0	2	20	1
"145"	0	45	6	0	45	0	0	1	8	0	0	14	0	0	0	0	0	0	9	0	0	46	0	0	9	0	7	9	17	12	0	20	0	16	11	0	0	0	16	0	29	4	0	0	0	0	29	70	0	0	0	6	30	0	0	0	1	1	8	29	6	1	0	4	2	0	0	28	67	29	0	6	6	8	1	54	0	0	0	63	0	30	0	1	0	0	0	0	122	6	0	0	2	61	0	11	62	8	34	1	8	0	67	1	11	39	0	0	0	52	0	0	27	5	0	1	2	2	50	14	5	31	63	0	23	7	120	0	0	0	0	5	0	75	8	38	13	0	0	5	13	0	0	38	47	48	1	19	23	9
"146"	0	27	8	2	9	24	0	0	0	2	4	48	1	0	3	0	0	1	14	1	0	16	68	4	9	0	5	0	10	34	0	6	0	0	2	0	9	0	0	1	78	23	0	0	4	0	17	121	0	0	0	0	18	0	0	14	10	10	0	20	0	3	1	0	17	0	0	18	18	35	0	0	9	6	14	9	1	0	0	41	0	14	0	2	2	0	0	0	23	8	0	0	14	34	22	0	26	2	59	3	17	1	35	17	8	15	4	0	6	36	31	0	23	0	0	2	7	0	1	2	30	0	8	0	0	6	0	1	1	5	2	20	0	8	69	53	0	0	1	6	1	6	0	3	19	33	0	13	38	6
"147"	0	27	5	65	12	0	0	0	2	0	3	36	2	9	16	11	0	0	2	0	9	22	6	0	0	0	3	6	40	15	0	19	2	0	4	0	0	0	2	0	95	6	0	0	14	1	2	54	0	0	0	0	21	1	0	17	49	2	7	8	0	3	0	7	0	0	2	44	35	46	14	7	3	4	26	42	0	0	0	29	0	1	10	1	2	0	0	12	23	9	3	0	0	11	0	17	11	7	140	0	4	0	56	0	1	7	0	0	0	2	1	0	0	0	7	0	2	1	0	7	40	10	59	0	2	0	0	5	2	1	0	1	0	22	27	41	0	0	0	5	3	0	0	14	7	13	26	16	60	6
"148"	1	56	3	0	0	0	0	0	0	2	0	20	2	0	1	0	0	1	8	0	0	50	3	0	0	0	10	1	11	1	3	47	0	0	0	0	0	8	30	51	25	32	0	0	0	0	4	29	0	0	0	0	8	1	0	10	2	0	45	16	11	4	4	1	0	18	0	45	30	62	0	0	9	35	0	19	0	0	3	37	0	15	0	0	15	0	0	6	19	5	2	0	21	36	0	0	53	5	64	0	25	0	14	8	6	1	7	0	0	47	1	2	37	0	4	36	10	0	7	5	56	6	3	0	0	6	25	17	3	15	0	0	0	10	37	100	0	0	6	15	10	0	2	75	20	25	0	16	25	25
"149"	0	21	3	0	13	0	0	1	0	4	2	49	6	0	9	2	0	4	6	0	0	24	2	0	0	0	2	0	5	27	0	14	1	0	6	0	0	0	3	3	85	3	3	0	8	21	37	46	0	0	0	4	37	0	1	1	33	0	4	48	8	2	0	3	8	1	2	15	44	72	0	8	7	2	0	17	0	0	5	48	0	9	0	0	14	0	0	2	19	1	0	0	11	5	0	8	13	4	44	16	10	9	60	0	0	1	8	6	0	17	0	0	6	15	0	0	4	15	15	4	38	3	4	0	14	3	9	21	2	3	2	6	0	6	4	51	0	0	2	10	15	0	0	13	43	3	0	0	29	24
"150"	0	3	1	6	18	0	0	0	0	1	2	10	18	0	3	0	0	0	34	0	0	3	6	0	0	0	14	0	0	8	0	13	0	44	10	0	0	0	0	5	6	0	0	0	1	0	35	41	0	0	2	0	47	11	0	0	4	0	7	13	0	7	0	0	3	0	0	30	13	27	0	0	3	19	3	10	0	0	0	24	0	44	0	0	9	0	0	1	28	2	3	0	4	9	0	0	7	2	22	5	17	0	22	1	2	21	0	0	0	23	0	0	1	1	0	0	2	0	3	0	23	21	12	0	4	30	2	0	10	5	2	4	0	10	7	45	0	0	5	17	0	0	0	15	19	17	0	0	17	2
"151"	2	41	0	3	1	0	0	0	0	0	0	0	46	0	28	0	16	0	55	0	0	5	18	24	0	0	9	0	4	12	0	17	0	7	29	0	0	0	24	0	24	2	0	0	12	0	41	28	0	0	0	0	15	0	0	23	22	0	10	7	0	24	0	0	3	13	4	39	21	118	1	0	27	15	1	4	0	0	9	22	0	4	0	0	7	2	13	4	20	44	0	0	2	13	0	0	64	0	26	41	8	0	55	2	14	18	5	10	0	20	0	2	0	0	0	0	18	10	5	14	50	13	5	0	0	17	73	1	5	41	0	24	2	37	84	42	0	0	0	34	6	1	0	35	18	4	0	15	6	0
"152"	0	2	53	3	1	0	0	0	0	1	0	16	0	0	25	2	0	0	3	0	0	4	6	0	14	0	0	0	0	13	0	1	6	0	5	0	0	0	19	9	15	4	4	0	20	0	10	19	0	0	0	2	20	10	0	10	2	0	0	60	0	0	4	15	1	2	0	7	15	137	4	17	0	8	0	42	0	0	0	21	0	62	1	0	2	0	0	15	36	0	0	0	5	12	0	0	15	1	38	0	10	0	34	3	19	74	2	0	0	16	0	0	3	1	0	0	5	22	0	4	35	37	27	0	6	54	1	0	0	12	2	6	0	29	14	23	3	0	0	18	4	0	0	2	23	76	0	11	7	0
"153"	1	18	0	0	123	0	0	0	0	4	4	20	0	0	0	0	0	1	38	0	1	2	1	1	0	0	15	0	0	11	0	16	3	1	14	0	0	0	6	1	9	4	0	0	71	1	41	15	0	2	0	0	32	6	0	4	0	0	3	28	0	0	0	1	2	0	0	3	9	49	5	0	6	11	13	1	0	0	6	95	0	11	0	0	38	0	0	0	85	4	0	1	4	17	0	0	8	0	41	1	2	9	26	1	0	4	0	0	0	49	9	0	0	0	0	0	7	6	0	5	39	64	25	0	0	2	1	8	52	0	4	7	0	1	15	92	0	0	19	15	3	0	0	36	21	16	3	8	3	5
"154"	0	1	12	79	21	0	0	0	29	2	10	42	8	0	31	0	0	0	27	0	0	1	0	0	0	0	7	7	2	23	0	0	1	16	23	0	0	3	0	2	8	8	0	16	12	0	90	106	0	0	0	15	31	14	0	0	13	0	8	28	0	8	0	7	0	0	0	14	18	10	27	0	11	3	2	53	0	0	0	1	0	13	0	0	2	0	0	0	13	4	0	3	7	43	11	0	10	2	54	2	45	0	37	0	3	3	0	0	14	17	0	0	45	0	0	0	5	1	14	13	42	18	67	0	0	44	6	3	6	7	0	15	0	15	22	21	6	0	0	71	2	4	0	38	53	14	2	9	11	6
"155"	1	6	0	5	23	0	0	0	3	0	0	20	0	0	87	0	0	28	6	2	3	16	6	0	0	0	8	1	10	66	0	17	0	3	25	0	4	0	1	4	72	35	0	0	17	0	9	27	0	0	0	0	8	16	0	0	2	0	4	1	0	4	0	9	0	6	0	25	12	37	0	19	12	16	5	8	0	0	10	49	1	22	0	0	51	0	0	31	5	42	0	0	1	76	0	8	34	3	46	14	82	0	30	26	0	4	2	0	0	17	4	0	4	0	1	0	0	4	0	0	57	3	27	0	3	8	9	0	1	3	0	32	0	7	19	201	0	0	1	11	0	0	0	40	43	57	0	0	37	0
"156"	0	2	1	0	19	0	0	0	0	0	0	14	0	0	40	0	0	2	8	0	1	1	0	0	0	0	18	0	6	1	0	6	0	7	17	0	0	2	2	0	20	9	10	0	8	0	10	76	1	0	10	17	38	13	0	17	18	0	2	8	0	6	0	0	0	0	1	5	8	53	1	0	1	3	0	14	0	0	20	9	0	58	0	0	16	0	0	1	28	0	0	0	45	24	7	0	34	0	61	14	7	0	20	11	2	43	0	0	14	19	0	0	0	0	0	0	18	0	0	9	31	10	23	0	0	16	104	0	1	0	15	31	0	4	19	68	0	8	1	16	8	0	0	9	9	32	0	6	39	20
"157"	0	51	12	0	0	0	0	1	2	1	9	20	4	0	15	0	0	0	23	0	0	10	44	13	9	1	14	0	5	2	0	15	0	0	38	0	0	0	2	8	14	16	0	0	0	2	36	58	0	6	2	0	18	30	0	1	9	0	2	15	1	13	0	42	0	5	0	19	24	33	27	1	1	25	12	59	0	0	4	59	0	28	0	0	0	0	0	2	29	0	0	0	1	15	3	0	22	7	47	1	28	1	27	3	16	4	0	1	2	6	0	0	51	6	0	0	29	48	0	4	42	6	7	0	0	11	8	26	0	7	0	31	0	21	21	78	26	0	0	17	1	0	0	7	46	13	0	0	55	0
"158"	0	168	0	62	0	0	0	0	21	0	0	76	0	0	11	1	0	0	16	0	0	59	4	4	5	13	0	0	9	5	5	1	0	3	43	0	1	0	4	7	33	16	0	0	19	2	27	46	0	0	1	0	15	2	0	3	2	0	16	54	0	27	0	0	0	1	4	37	9	116	12	12	0	1	3	46	1	0	0	94	0	7	0	0	5	0	0	3	49	13	0	0	22	31	0	0	5	25	3	0	30	5	62	0	3	12	0	0	4	116	1	0	2	0	0	0	0	3	11	6	65	27	3	0	1	18	13	0	25	17	2	3	0	8	32	41	0	0	0	15	2	0	0	37	32	71	0	1	17	7
"159"	12	130	0	0	0	1	0	0	0	4	0	63	0	0	79	3	0	0	7	0	0	2	17	9	0	0	5	0	12	0	0	7	0	18	6	0	0	0	0	2	44	2	0	0	14	0	14	45	0	0	0	4	14	12	0	0	10	0	1	41	0	29	2	3	8	0	0	7	17	9	10	0	0	8	3	19	0	0	0	40	0	8	0	0	4	0	0	0	67	0	28	0	1	30	32	0	6	28	32	0	0	0	15	5	39	42	0	0	1	7	1	5	18	3	0	0	0	4	0	23	29	4	8	0	0	8	4	2	8	5	0	17	0	4	42	55	0	0	0	2	2	0	3	11	41	9	0	0	48	10
"160"	0	42	0	33	93	17	0	0	0	14	0	6	9	0	21	0	0	0	16	0	0	16	6	1	3	0	17	0	0	32	0	14	0	18	8	0	0	0	5	8	11	8	0	0	0	0	7	33	0	0	0	0	11	3	0	0	0	0	5	37	0	3	7	0	1	0	1	45	31	6	0	0	19	13	1	35	4	0	3	15	0	62	0	0	0	9	0	0	37	0	0	0	0	25	0	0	7	6	20	0	26	0	29	4	17	5	3	0	1	19	0	0	30	12	0	0	3	2	2	0	64	7	22	0	0	1	3	7	0	11	0	18	0	14	6	106	0	0	15	13	0	0	0	6	22	52	0	0	2	1
"161"	6	12	0	6	175	0	0	1	0	0	0	16	15	0	30	0	0	0	14	0	0	9	4	0	0	0	7	1	4	3	0	6	0	1	1	0	0	0	1	0	11	16	0	0	20	0	9	6	0	1	0	0	18	0	4	1	32	0	14	10	0	3	0	0	0	9	4	7	20	33	0	0	3	12	1	26	0	0	17	16	0	6	0	0	3	0	0	0	6	0	0	0	54	9	0	0	29	2	5	6	14	0	24	9	6	5	4	0	0	24	0	0	0	0	0	0	0	0	2	18	13	1	13	0	0	4	0	0	2	15	0	0	0	6	8	56	0	0	0	8	10	3	0	11	9	36	1	15	11	9
"162"	0	6	11	7	48	0	0	0	0	6	0	34	6	0	16	0	0	0	29	0	0	32	17	13	38	0	6	0	1	2	9	17	0	4	0	0	0	3	1	1	20	14	0	0	2	0	14	52	0	0	0	0	4	0	0	0	27	0	0	5	0	0	0	7	0	0	8	57	11	22	0	0	0	35	19	38	0	0	6	22	1	32	0	0	0	0	0	1	18	0	0	0	7	21	0	0	16	0	17	1	26	0	6	1	8	15	2	1	3	14	0	0	5	5	0	0	4	3	0	9	85	32	49	0	11	8	15	5	48	1	0	1	0	14	9	27	2	0	0	28	4	21	0	9	8	16	0	9	18	11
"163"	0	22	0	1	48	0	0	0	3	0	3	30	2	0	23	0	0	0	9	0	0	12	16	3	0	0	1	0	0	6	0	0	0	1	5	7	0	0	6	0	75	0	0	0	0	1	10	34	0	0	0	0	52	13	0	7	5	0	4	12	0	19	0	26	4	0	5	32	19	44	0	4	3	1	0	2	0	0	2	42	0	23	0	0	2	0	7	0	15	18	0	0	0	18	0	3	9	0	63	0	0	0	20	1	12	5	3	0	9	5	1	0	0	0	21	0	1	6	1	2	28	37	23	0	0	0	0	7	0	1	1	0	0	4	5	42	0	0	0	14	7	0	0	13	19	38	0	15	3	3
"164"	5	18	12	14	1	0	0	0	4	3	0	37	0	0	15	4	0	0	9	0	0	4	6	0	0	0	0	0	3	6	0	7	0	8	8	0	0	0	4	0	29	30	6	0	28	0	54	30	0	0	5	0	46	0	1	4	14	0	6	19	1	12	0	12	0	1	0	70	34	37	0	0	0	18	1	141	0	0	0	25	0	82	0	0	18	0	0	0	35	19	0	0	18	14	1	0	25	0	65	0	104	3	46	0	4	9	2	0	2	32	1	0	49	0	0	0	0	28	0	21	29	4	29	0	0	28	7	0	11	114	0	5	0	36	19	115	0	0	1	13	4	0	0	5	39	53	0	7	37	6
"165"	0	27	0	6	66	0	0	0	0	0	0	26	0	0	68	3	0	2	15	0	0	3	7	3	13	27	28	1	0	7	0	88	6	13	0	0	0	0	3	1	47	2	0	0	0	3	5	32	0	1	1	11	22	1	0	20	75	0	0	14	0	2	6	6	0	1	0	1	22	133	24	0	1	4	6	49	0	0	0	11	0	0	0	0	2	0	0	1	50	0	0	0	0	21	0	0	32	4	51	1	25	1	27	0	4	67	1	0	4	16	0	0	6	6	0	0	13	1	6	8	77	12	13	0	0	18	30	0	0	1	0	24	0	9	44	84	0	0	0	46	9	0	41	32	47	18	0	0	2	20
